Dim1	Dim2	Dataset		
X4.74	-16.45099478	1.945560154	rna	Osteoblast_Dlk1 high(Neonatal-Skin)
X5.74	-16.31431608	1.50535601	rna	Osteoblast_Dlk1 high(Neonatal-Skin)
X6.74	0.553568343	-6.30031139	rna	Osteoblast_Dlk1 high(Neonatal-Skin)
X7.74	6.481545637	-8.936514679	rna	Osteoblast_Dlk1 high(Neonatal-Skin)
X8.74	-16.29979353	1.271243271	rna	Osteoblast_Dlk1 high(Neonatal-Skin)
X9.74	-5.9221118	-6.61995155	rna	Osteoblast_Dlk1 high(Neonatal-Skin)
X10.74	-16.25901823	2.990408357	rna	Osteoblast_Dlk1 high(Neonatal-Skin)
X11.74	-16.19449072	0.881578501	rna	Osteoblast_Dlk1 high(Neonatal-Skin)
X12.74	-16.33606367	3.002583917	rna	Osteoblast_Dlk1 high(Neonatal-Skin)
X13.74	-4.725951483	-6.905156914	rna	Osteoblast_Dlk1 high(Neonatal-Skin)
X14.74	-15.90136366	-0.226439837	rna	Osteoblast_Dlk1 high(Neonatal-Skin)
X15.74	-16.39826613	3.735878643	rna	Osteoblast_Dlk1 high(Neonatal-Skin)
X16.74	-15.78022509	-0.654909644	rna	Osteoblast_Dlk1 high(Neonatal-Skin)
X17.74	-16.28826552	3.539620575	rna	Osteoblast_Dlk1 high(Neonatal-Skin)
X18.74	1.537171433	4.635140117	rna	Osteoblast_Dlk1 high(Neonatal-Skin)
X19.74	-16.18365889	0.855475243	rna	Osteoblast_Dlk1 high(Neonatal-Skin)
X20.74	2.038673709	5.119285282	rna	Osteoblast_Dlk1 high(Neonatal-Skin)
X21.74	-16.36207609	4.756092247	rna	Osteoblast_Dlk1 high(Neonatal-Skin)
X22.74	-16.03340941	0.485188183	rna	Osteoblast_Dlk1 high(Neonatal-Skin)
X23.74	2.229062746	5.136993107	rna	Osteoblast_Dlk1 high(Neonatal-Skin)
X24.74	-16.3158782	4.431644615	rna	Osteoblast_Dlk1 high(Neonatal-Skin)
X25.74	2.074082682	5.247214016	rna	Osteoblast_Dlk1 high(Neonatal-Skin)
X26.74	-15.97875052	-1.446140353	rna	Osteoblast_Dlk1 high(Neonatal-Skin)
X27.74	4.141053865	-7.439410511	rna	Osteoblast_Dlk1 high(Neonatal-Skin)
X28.74	-15.93136816	-0.954452995	rna	Osteoblast_Dlk1 high(Neonatal-Skin)
X29.74	2.06638963	3.174629863	rna	Osteoblast_Dlk1 high(Neonatal-Skin)
X30.74	2.789527128	5.054868396	rna	Osteoblast_Dlk1 high(Neonatal-Skin)
X31.74	1.292142937	-6.454809967	rna	Osteoblast_Dlk1 high(Neonatal-Skin)
X32.74	-16.21645956	0.969991144	rna	Osteoblast_Dlk1 high(Neonatal-Skin)
X33.74	1.981286953	5.256281074	rna	Osteoblast_Dlk1 high(Neonatal-Skin)
X34.74	8.570237825	-12.35893423	rna	Osteoblast_Dlk1 high(Neonatal-Skin)
X35.74	-15.97187453	-0.225679699	rna	Osteoblast_Dlk1 high(Neonatal-Skin)
X36.74	-16.5229991	1.208269533	rna	Osteoblast_Dlk1 high(Neonatal-Skin)
X37.74	-16.37914877	2.022430118	rna	Osteoblast_Dlk1 high(Neonatal-Skin)
X38.74	7.084696958	-9.144470993	rna	Osteoblast_Dlk1 high(Neonatal-Skin)
X39.74	-15.92226248	-0.758334102	rna	Osteoblast_Dlk1 high(Neonatal-Skin)
X40.74	1.843243549	4.927439388	rna	Osteoblast_Dlk1 high(Neonatal-Skin)
X41.74	-15.81892042	-0.464611057	rna	Osteoblast_Dlk1 high(Neonatal-Skin)
X42.74	-16.11013823	-2.650652949	rna	Osteoblast_Dlk1 high(Neonatal-Skin)
X43.74	-16.41924696	3.530214962	rna	Osteoblast_Dlk1 high(Neonatal-Skin)
X44.74	-16.16120939	-2.427512351	rna	Osteoblast_Dlk1 high(Neonatal-Skin)
X45.74	1.832078049	3.729617771	rna	Osteoblast_Dlk1 high(Neonatal-Skin)
X46.74	2.014065454	3.230186638	rna	Osteoblast_Dlk1 high(Neonatal-Skin)
X47.74	-16.26149779	2.955012497	rna	Osteoblast_Dlk1 high(Neonatal-Skin)
X48.74	-16.25812941	2.825353798	rna	Osteoblast_Dlk1 high(Neonatal-Skin)
X49.74	4.324927995	14.10617655	rna	Osteoblast_Dlk1 high(Neonatal-Skin)
X0.76	2.084056447	13.87610453	rna	Adipocyte(Neonatal-Skin)
X1.75	4.455450723	-7.203558747	rna	Adipocyte(Neonatal-Skin)
X2.75	3.951199243	6.401048359	rna	Adipocyte(Neonatal-Skin)
X3.75	0.208553859	-6.27821714	rna	Adipocyte(Neonatal-Skin)
X4.75	-1.627837469	-6.267920796	rna	Adipocyte(Neonatal-Skin)
X5.75	-0.17693912	15.46336573	rna	Adipocyte(Neonatal-Skin)
X6.75	8.923575113	-16.39602071	rna	Adipocyte(Neonatal-Skin)
X7.75	2.969405601	6.634773906	rna	Adipocyte(Neonatal-Skin)
X8.75	8.782353113	-14.97946245	rna	Adipocyte(Neonatal-Skin)
X9.75	7.279584596	-9.148505989	rna	Adipocyte(Neonatal-Skin)
X10.75	-5.893125346	-6.487935845	rna	Adipocyte(Neonatal-Skin)
X11.75	8.694337557	-15.29713041	rna	Adipocyte(Neonatal-Skin)
X12.75	6.64362211	-9.39658815	rna	Adipocyte(Neonatal-Skin)
X13.75	7.990451048	-11.24019891	rna	Adipocyte(Neonatal-Skin)
X14.75	5.443497846	-7.828359429	rna	Adipocyte(Neonatal-Skin)
X15.75	1.996908853	13.87501448	rna	Adipocyte(Neonatal-Skin)
X16.75	0.121681171	18.86055964	rna	Adipocyte(Neonatal-Skin)
X17.75	8.681827257	-13.10619814	rna	Adipocyte(Neonatal-Skin)
X18.75	-0.704992463	-5.928745571	rna	Adipocyte(Neonatal-Skin)
X19.75	4.592033575	6.041056808	rna	Adipocyte(Neonatal-Skin)
X20.75	-0.67248862	-6.099538628	rna	Adipocyte(Neonatal-Skin)
X21.75	3.829251001	4.616917309	rna	Adipocyte(Neonatal-Skin)
X22.75	-1.544422438	-6.161964718	rna	Adipocyte(Neonatal-Skin)
X23.75	4.388477037	4.497915443	rna	Adipocyte(Neonatal-Skin)
X24.75	-4.480950167	-6.882811371	rna	Adipocyte(Neonatal-Skin)
X25.75	8.585778902	-12.97613126	rna	Adipocyte(Neonatal-Skin)
X26.75	3.082708309	-6.942089382	rna	Adipocyte(Neonatal-Skin)
X27.75	7.867143819	-11.73648245	rna	Adipocyte(Neonatal-Skin)
X28.75	1.987031529	5.177107509	rna	Adipocyte(Neonatal-Skin)
X29.75	1.999697039	3.186948475	rna	Adipocyte(Neonatal-Skin)
X30.75	-2.126481821	-6.352445904	rna	Adipocyte(Neonatal-Skin)
X31.75	5.203856657	4.735717949	rna	Adipocyte(Neonatal-Skin)
X32.75	2.876365135	-6.545809571	rna	Adipocyte(Neonatal-Skin)
X33.75	-5.896899988	-7.05330402	rna	Adipocyte(Neonatal-Skin)
X34.75	-5.999140551	-6.599911991	rna	Adipocyte(Neonatal-Skin)
X35.75	1.842814157	3.67970055	rna	Adipocyte(Neonatal-Skin)
X36.75	7.540814111	-11.57706625	rna	Adipocyte(Neonatal-Skin)
X37.75	6.475183675	-9.102660958	rna	Adipocyte(Neonatal-Skin)
X38.75	-4.161001971	-6.658063237	rna	Adipocyte(Neonatal-Skin)
X39.75	1.508022974	14.21400946	rna	Adipocyte(Neonatal-Skin)
X40.75	2.893706749	-6.906179253	rna	Adipocyte(Neonatal-Skin)
X41.75	-5.817385962	-6.451326672	rna	Adipocyte(Neonatal-Skin)
X42.75	2.649101684	-6.586870972	rna	Adipocyte(Neonatal-Skin)
X43.75	3.453611562	-6.883840386	rna	Adipocyte(Neonatal-Skin)
X44.75	3.797138403	4.569231685	rna	Adipocyte(Neonatal-Skin)
X45.75	6.353936384	17.07525843	rna	Adipocyte(Neonatal-Skin)
X46.75	6.700217436	17.39157885	rna	Adipocyte(Neonatal-Skin)
X47.75	8.861238191	-15.66432554	rna	Adipocyte(Neonatal-Skin)
X48.75	-1.938302567	-6.152191941	rna	Adipocyte(Neonatal-Skin)
X49.75	3.933083484	-6.948261086	rna	Adipocyte(Neonatal-Skin)
X0.77	0.241426254	6.617176231	rna	Brown adipose tissue_Cidea high(Neonatal-Skin)
X1.76	4.478103349	14.13478583	rna	Brown adipose tissue_Cidea high(Neonatal-Skin)
X2.76	6.22862644	17.16750735	rna	Brown adipose tissue_Cidea high(Neonatal-Skin)
X3.76	3.305915306	-6.769531552	rna	Brown adipose tissue_Cidea high(Neonatal-Skin)
X4.76	10.96140642	11.39467352	rna	Brown adipose tissue_Cidea high(Neonatal-Skin)
X5.76	0.235038769	6.60704058	rna	Brown adipose tissue_Cidea high(Neonatal-Skin)
X6.76	4.27168865	4.466458496	rna	Brown adipose tissue_Cidea high(Neonatal-Skin)
X7.76	3.646919439	4.665929016	rna	Brown adipose tissue_Cidea high(Neonatal-Skin)
X8.76	7.831417272	-11.80796987	rna	Brown adipose tissue_Cidea high(Neonatal-Skin)
X9.76	-13.80576067	20.06180399	rna	Brown adipose tissue_Cidea high(Neonatal-Skin)
X10.76	1.561301897	6.778854545	rna	Brown adipose tissue_Cidea high(Neonatal-Skin)
X11.76	9.162430475	-17.22012502	rna	Brown adipose tissue_Cidea high(Neonatal-Skin)
X12.76	5.68793268	15.67898768	rna	Brown adipose tissue_Cidea high(Neonatal-Skin)
X13.76	0.285832631	6.607266601	rna	Brown adipose tissue_Cidea high(Neonatal-Skin)
X14.76	8.859552095	-12.80994875	rna	Brown adipose tissue_Cidea high(Neonatal-Skin)
X15.76	-0.036332478	17.99225253	rna	Brown adipose tissue_Cidea high(Neonatal-Skin)
X16.76	8.898033807	-16.13501913	rna	Brown adipose tissue_Cidea high(Neonatal-Skin)
X17.76	6.529308984	17.34200495	rna	Brown adipose tissue_Cidea high(Neonatal-Skin)
X18.76	6.290952394	8.562043365	rna	Brown adipose tissue_Cidea high(Neonatal-Skin)
X19.76	0.19554337	6.599362072	rna	Brown adipose tissue_Cidea high(Neonatal-Skin)
X20.76	5.601440141	15.54319018	rna	Brown adipose tissue_Cidea high(Neonatal-Skin)
X21.76	-0.366514137	16.02485484	rna	Brown adipose tissue_Cidea high(Neonatal-Skin)
X22.76	8.879974077	-13.17717153	rna	Brown adipose tissue_Cidea high(Neonatal-Skin)
X23.76	0.226402293	14.89673727	rna	Brown adipose tissue_Cidea high(Neonatal-Skin)
X24.76	8.443999002	-13.7434004	rna	Brown adipose tissue_Cidea high(Neonatal-Skin)
X25.76	-0.316144397	16.05247324	rna	Brown adipose tissue_Cidea high(Neonatal-Skin)
X26.76	1.464664409	6.78147715	rna	Brown adipose tissue_Cidea high(Neonatal-Skin)
X27.76	2.256084154	13.88582056	rna	Brown adipose tissue_Cidea high(Neonatal-Skin)
X28.76	4.456498811	14.09209078	rna	Brown adipose tissue_Cidea high(Neonatal-Skin)
X29.76	3.723990152	-7.136486355	rna	Brown adipose tissue_Cidea high(Neonatal-Skin)
X30.76	-13.46533327	19.77154749	rna	Brown adipose tissue_Cidea high(Neonatal-Skin)
X31.76	3.885674665	-6.923818413	rna	Brown adipose tissue_Cidea high(Neonatal-Skin)
X32.76	2.977275083	-6.726682488	rna	Brown adipose tissue_Cidea high(Neonatal-Skin)
X33.76	-16.01984053	-2.686263505	rna	Brown adipose tissue_Cidea high(Neonatal-Skin)
X34.76	8.409108827	-12.83032018	rna	Brown adipose tissue_Cidea high(Neonatal-Skin)
X35.76	-6.189501097	-6.775536362	rna	Brown adipose tissue_Cidea high(Neonatal-Skin)
X36.76	-13.79269438	19.73553675	rna	Brown adipose tissue_Cidea high(Neonatal-Skin)
X37.76	-4.982404044	-6.596983258	rna	Brown adipose tissue_Cidea high(Neonatal-Skin)
X38.76	6.408302019	16.93181818	rna	Brown adipose tissue_Cidea high(Neonatal-Skin)
X39.76	4.141142795	-7.47215778	rna	Brown adipose tissue_Cidea high(Neonatal-Skin)
X40.76	-0.317524125	16.49022311	rna	Brown adipose tissue_Cidea high(Neonatal-Skin)
X41.76	-4.984779169	-7.092093769	rna	Brown adipose tissue_Cidea high(Neonatal-Skin)
X42.76	1.319413612	14.03884619	rna	Brown adipose tissue_Cidea high(Neonatal-Skin)
X43.76	7.424919794	-10.7947014	rna	Brown adipose tissue_Cidea high(Neonatal-Skin)
X44.76	6.376919935	8.393857177	rna	Brown adipose tissue_Cidea high(Neonatal-Skin)
X45.76	3.780713508	-7.234699074	rna	Brown adipose tissue_Cidea high(Neonatal-Skin)
X46.76	8.522158334	-13.0574711	rna	Brown adipose tissue_Cidea high(Neonatal-Skin)
X47.76	3.421216676	-7.157187763	rna	Brown adipose tissue_Cidea high(Neonatal-Skin)
X48.76	-12.46828013	-9.268357102	rna	Brown adipose tissue_Cidea high(Neonatal-Skin)
X49.76	0.0010274	19.48447817	rna	Brown adipose tissue_Cidea high(Neonatal-Skin)
X0.78	8.034989545	-11.7047537	rna	Stromal cell_Gas6 high(Neonatal-Skin)
X1.77	-16.41444235	2.598310646	rna	Stromal cell_Gas6 high(Neonatal-Skin)
X2.77	1.824399302	4.952993091	rna	Stromal cell_Gas6 high(Neonatal-Skin)
X3.77	-16.49662047	2.621950086	rna	Stromal cell_Gas6 high(Neonatal-Skin)
X4.77	7.582281778	-11.24779398	rna	Stromal cell_Gas6 high(Neonatal-Skin)
X5.77	1.980632374	5.141005691	rna	Stromal cell_Gas6 high(Neonatal-Skin)
X6.77	7.360744188	-9.196712319	rna	Stromal cell_Gas6 high(Neonatal-Skin)
X7.77	2.168797205	5.12934893	rna	Stromal cell_Gas6 high(Neonatal-Skin)
X8.77	6.954104135	-9.411454026	rna	Stromal cell_Gas6 high(Neonatal-Skin)
X9.77	-2.517298987	-6.598772827	rna	Stromal cell_Gas6 high(Neonatal-Skin)
X10.77	-16.33322935	1.09611183	rna	Stromal cell_Gas6 high(Neonatal-Skin)
X11.77	-1.306377938	-6.356377903	rna	Stromal cell_Gas6 high(Neonatal-Skin)
X12.77	4.981864164	-7.538235012	rna	Stromal cell_Gas6 high(Neonatal-Skin)
X13.77	2.636735866	5.132926639	rna	Stromal cell_Gas6 high(Neonatal-Skin)
X14.77	0.683299849	-6.598690335	rna	Stromal cell_Gas6 high(Neonatal-Skin)
X15.77	2.067763517	5.131162342	rna	Stromal cell_Gas6 high(Neonatal-Skin)
X16.77	-15.92020445	-0.075293008	rna	Stromal cell_Gas6 high(Neonatal-Skin)
X17.77	-3.517083933	-6.58233482	rna	Stromal cell_Gas6 high(Neonatal-Skin)
X18.77	6.498066614	17.28757494	rna	Stromal cell_Gas6 high(Neonatal-Skin)
X19.77	4.466283987	-7.403703514	rna	Stromal cell_Gas6 high(Neonatal-Skin)
X20.77	4.18936939	-6.863150898	rna	Stromal cell_Gas6 high(Neonatal-Skin)
X21.77	-15.9877265	-0.631406609	rna	Stromal cell_Gas6 high(Neonatal-Skin)
X22.77	-16.07787543	-1.842739884	rna	Stromal cell_Gas6 high(Neonatal-Skin)
X23.77	4.223509977	4.403071102	rna	Stromal cell_Gas6 high(Neonatal-Skin)
X24.77	-0.012602036	19.45116251	rna	Stromal cell_Gas6 high(Neonatal-Skin)
X25.77	-15.93289595	-0.992080916	rna	Stromal cell_Gas6 high(Neonatal-Skin)
X26.77	2.082925866	5.163850483	rna	Stromal cell_Gas6 high(Neonatal-Skin)
X27.77	-16.33189802	1.098327454	rna	Stromal cell_Gas6 high(Neonatal-Skin)
X28.77	8.683781336	-13.20537454	rna	Stromal cell_Gas6 high(Neonatal-Skin)
X29.77	8.6329648	-12.32411653	rna	Stromal cell_Gas6 high(Neonatal-Skin)
X30.77	5.414143274	-7.797832791	rna	Stromal cell_Gas6 high(Neonatal-Skin)
X31.77	-15.94520598	-0.566995073	rna	Stromal cell_Gas6 high(Neonatal-Skin)
X32.77	1.681967566	4.699765381	rna	Stromal cell_Gas6 high(Neonatal-Skin)
X33.77	-15.84044676	-0.532733891	rna	Stromal cell_Gas6 high(Neonatal-Skin)
X34.77	2.024995277	3.213776287	rna	Stromal cell_Gas6 high(Neonatal-Skin)
X35.77	3.627710054	13.99031847	rna	Stromal cell_Gas6 high(Neonatal-Skin)
X36.77	2.512413929	5.21632975	rna	Stromal cell_Gas6 high(Neonatal-Skin)
X37.77	1.840564559	3.708622154	rna	Stromal cell_Gas6 high(Neonatal-Skin)
X38.77	4.274610231	4.437845405	rna	Stromal cell_Gas6 high(Neonatal-Skin)
X39.77	-15.83068686	-0.051896516	rna	Stromal cell_Gas6 high(Neonatal-Skin)
X40.77	-16.41992216	3.710230049	rna	Stromal cell_Gas6 high(Neonatal-Skin)
X41.77	2.604250143	6.686668094	rna	Stromal cell_Gas6 high(Neonatal-Skin)
X42.77	4.253544042	4.374246772	rna	Stromal cell_Gas6 high(Neonatal-Skin)
X43.77	3.288130472	-7.014306847	rna	Stromal cell_Gas6 high(Neonatal-Skin)
X44.77	-2.152127077	-6.520059887	rna	Stromal cell_Gas6 high(Neonatal-Skin)
X45.77	-16.08066397	-2.008023802	rna	Stromal cell_Gas6 high(Neonatal-Skin)
X46.77	-16.15699797	0.720315751	rna	Stromal cell_Gas6 high(Neonatal-Skin)
X47.77	5.762505243	-8.21247274	rna	Stromal cell_Gas6 high(Neonatal-Skin)
X48.77	-1.767343929	-5.981705014	rna	Stromal cell_Gas6 high(Neonatal-Skin)
X49.77	1.686051438	4.70483559	rna	Stromal cell_Gas6 high(Neonatal-Skin)
X0.79	0.295604805	1.263514217	rna	Cartilage cell_Prg4 high(Neonatal-Rib)
X1.78	-16.42563658	3.744821724	rna	Cartilage cell_Prg4 high(Neonatal-Rib)
X2.78	-15.85256605	-1.041069034	rna	Cartilage cell_Prg4 high(Neonatal-Rib)
X3.78	-0.128675988	1.341396745	rna	Cartilage cell_Prg4 high(Neonatal-Rib)
X4.78	-14.20469122	19.46139544	rna	Cartilage cell_Prg4 high(Neonatal-Rib)
X5.78	-15.92237692	0.32770985	rna	Cartilage cell_Prg4 high(Neonatal-Rib)
X6.78	-0.129625072	1.346759733	rna	Cartilage cell_Prg4 high(Neonatal-Rib)
X7.78	-2.1521297	0.183432277	rna	Cartilage cell_Prg4 high(Neonatal-Rib)
X8.78	-16.15939169	0.896134552	rna	Cartilage cell_Prg4 high(Neonatal-Rib)
X9.78	-12.42569952	-9.225270096	rna	Cartilage cell_Prg4 high(Neonatal-Rib)
X10.78	-0.203489026	1.307076629	rna	Cartilage cell_Prg4 high(Neonatal-Rib)
X11.78	-16.21853667	-2.44441456	rna	Cartilage cell_Prg4 high(Neonatal-Rib)
X12.78	-16.27046232	1.082632717	rna	Cartilage cell_Prg4 high(Neonatal-Rib)
X13.78	-16.43781309	2.820960697	rna	Cartilage cell_Prg4 high(Neonatal-Rib)
X14.78	-0.315256765	0.061257597	rna	Cartilage cell_Prg4 high(Neonatal-Rib)
X15.78	-14.17759257	19.74545115	rna	Cartilage cell_Prg4 high(Neonatal-Rib)
X16.78	-16.31956129	1.559700664	rna	Cartilage cell_Prg4 high(Neonatal-Rib)
X17.78	-16.29566031	1.363324579	rna	Cartilage cell_Prg4 high(Neonatal-Rib)
X18.78	-7.47910433	1.888376173	rna	Cartilage cell_Prg4 high(Neonatal-Rib)
X19.78	-5.517041495	-7.225710694	rna	Cartilage cell_Prg4 high(Neonatal-Rib)
X20.78	-3.004352143	-6.496858422	rna	Cartilage cell_Prg4 high(Neonatal-Rib)
X21.78	2.346272419	5.200064834	rna	Cartilage cell_Prg4 high(Neonatal-Rib)
X22.78	-7.493073752	1.866231855	rna	Cartilage cell_Prg4 high(Neonatal-Rib)
X23.78	-15.98900633	0.390874561	rna	Cartilage cell_Prg4 high(Neonatal-Rib)
X24.78	-15.70872812	-0.609209392	rna	Cartilage cell_Prg4 high(Neonatal-Rib)
X25.78	4.95046396	-7.522679631	rna	Cartilage cell_Prg4 high(Neonatal-Rib)
X26.78	-16.24995451	-2.266872827	rna	Cartilage cell_Prg4 high(Neonatal-Rib)
X27.78	-2.256258776	0.174906965	rna	Cartilage cell_Prg4 high(Neonatal-Rib)
X28.78	-7.522557547	1.778075155	rna	Cartilage cell_Prg4 high(Neonatal-Rib)
X29.78	0.693689147	0.776918586	rna	Cartilage cell_Prg4 high(Neonatal-Rib)
X30.78	-1.145712902	0.07644951	rna	Cartilage cell_Prg4 high(Neonatal-Rib)
X31.78	-1.256240299	0.090266999	rna	Cartilage cell_Prg4 high(Neonatal-Rib)
X32.78	-16.44339781	2.048671659	rna	Cartilage cell_Prg4 high(Neonatal-Rib)
X33.78	-13.779877	19.47479647	rna	Cartilage cell_Prg4 high(Neonatal-Rib)
X34.78	-16.39662009	1.418589052	rna	Cartilage cell_Prg4 high(Neonatal-Rib)
X35.78	-12.4528163	-9.252585236	rna	Cartilage cell_Prg4 high(Neonatal-Rib)
X36.78	-16.15555029	-2.229501668	rna	Cartilage cell_Prg4 high(Neonatal-Rib)
X37.78	-14.14159231	19.44873637	rna	Cartilage cell_Prg4 high(Neonatal-Rib)
X38.78	-13.94643908	19.37464732	rna	Cartilage cell_Prg4 high(Neonatal-Rib)
X39.78	-13.39338522	19.87700289	rna	Cartilage cell_Prg4 high(Neonatal-Rib)
X40.78	-16.52465468	2.440878805	rna	Cartilage cell_Prg4 high(Neonatal-Rib)
X41.78	-12.36035471	-9.159970108	rna	Cartilage cell_Prg4 high(Neonatal-Rib)
X42.78	-15.99844008	-1.515236918	rna	Cartilage cell_Prg4 high(Neonatal-Rib)
X43.78	-16.14474898	3.528906521	rna	Cartilage cell_Prg4 high(Neonatal-Rib)
X44.78	-16.1231082	-2.18952686	rna	Cartilage cell_Prg4 high(Neonatal-Rib)
X45.78	-14.32938128	19.55810374	rna	Cartilage cell_Prg4 high(Neonatal-Rib)
X46.78	0.625270287	0.958313879	rna	Cartilage cell_Prg4 high(Neonatal-Rib)
X47.78	2.044913004	3.050691065	rna	Cartilage cell_Prg4 high(Neonatal-Rib)
X48.78	0.647062371	0.89762288	rna	Cartilage cell_Prg4 high(Neonatal-Rib)
X49.78	-12.42188959	-9.221689049	rna	Cartilage cell_Prg4 high(Neonatal-Rib)
X0.80	-15.47745829	2.196083006	rna	Stromal cell_Acta1 high(Neonatal-Rib)
X1.79	2.299097726	5.171735939	rna	Stromal cell_Acta1 high(Neonatal-Rib)
X2.79	-16.39008742	2.67976087	rna	Stromal cell_Acta1 high(Neonatal-Rib)
X3.79	-16.56683569	2.009462055	rna	Stromal cell_Acta1 high(Neonatal-Rib)
X4.79	-16.06371336	0.516736802	rna	Stromal cell_Acta1 high(Neonatal-Rib)
X5.79	-16.25091772	4.458405193	rna	Stromal cell_Acta1 high(Neonatal-Rib)
X6.79	-16.26932936	2.791881975	rna	Stromal cell_Acta1 high(Neonatal-Rib)
X7.79	-1.456583669	-6.393690411	rna	Stromal cell_Acta1 high(Neonatal-Rib)
X8.79	-2.786994746	0.18493807	rna	Stromal cell_Acta1 high(Neonatal-Rib)
X9.79	-16.43208151	4.556823906	rna	Stromal cell_Acta1 high(Neonatal-Rib)
X10.79	-16.39406996	4.640019115	rna	Stromal cell_Acta1 high(Neonatal-Rib)
X11.79	-15.91349631	-0.181662325	rna	Stromal cell_Acta1 high(Neonatal-Rib)
X12.79	-16.36635618	3.681321319	rna	Stromal cell_Acta1 high(Neonatal-Rib)
X13.79	-16.24165755	4.660383877	rna	Stromal cell_Acta1 high(Neonatal-Rib)
X14.79	-16.16916876	4.470287498	rna	Stromal cell_Acta1 high(Neonatal-Rib)
X15.79	-15.89489584	-0.631950546	rna	Stromal cell_Acta1 high(Neonatal-Rib)
X16.79	-16.58856421	2.858076986	rna	Stromal cell_Acta1 high(Neonatal-Rib)
X17.79	-16.34888869	2.520048078	rna	Stromal cell_Acta1 high(Neonatal-Rib)
X18.79	-16.14856367	-2.28843135	rna	Stromal cell_Acta1 high(Neonatal-Rib)
X19.79	-16.31679182	1.345331844	rna	Stromal cell_Acta1 high(Neonatal-Rib)
X20.79	-15.98394804	-0.004893664	rna	Stromal cell_Acta1 high(Neonatal-Rib)
X21.79	-16.27495413	1.902750667	rna	Stromal cell_Acta1 high(Neonatal-Rib)
X22.79	6.409424017	17.105982	rna	Stromal cell_Acta1 high(Neonatal-Rib)
X23.79	-16.39771872	4.486345943	rna	Stromal cell_Acta1 high(Neonatal-Rib)
X24.79	-16.31460028	3.721873459	rna	Stromal cell_Acta1 high(Neonatal-Rib)
X25.79	-16.31629591	3.656416591	rna	Stromal cell_Acta1 high(Neonatal-Rib)
X26.79	-16.08984976	4.482119259	rna	Stromal cell_Acta1 high(Neonatal-Rib)
X27.79	1.659924815	4.373173889	rna	Stromal cell_Acta1 high(Neonatal-Rib)
X28.79	-16.34831267	4.827764209	rna	Stromal cell_Acta1 high(Neonatal-Rib)
X29.79	-15.73577719	-0.75490053	rna	Stromal cell_Acta1 high(Neonatal-Rib)
X30.79	-16.31106024	4.473562416	rna	Stromal cell_Acta1 high(Neonatal-Rib)
X31.79	-0.267789473	-6.527255837	rna	Stromal cell_Acta1 high(Neonatal-Rib)
X32.79	-0.060004046	0.173927184	rna	Stromal cell_Acta1 high(Neonatal-Rib)
X33.79	-16.21619063	4.753074344	rna	Stromal cell_Acta1 high(Neonatal-Rib)
X34.79	-16.46385794	1.910060581	rna	Stromal cell_Acta1 high(Neonatal-Rib)
X35.79	2.102059314	5.142566379	rna	Stromal cell_Acta1 high(Neonatal-Rib)
X36.79	-1.690204074	0.177285191	rna	Stromal cell_Acta1 high(Neonatal-Rib)
X37.79	-15.75200968	2.356673893	rna	Stromal cell_Acta1 high(Neonatal-Rib)
X38.79	-16.33837919	2.58175176	rna	Stromal cell_Acta1 high(Neonatal-Rib)
X39.79	-16.30752592	3.041417774	rna	Stromal cell_Acta1 high(Neonatal-Rib)
X40.79	-16.31559592	3.927036937	rna	Stromal cell_Acta1 high(Neonatal-Rib)
X41.79	-16.37147742	1.791362222	rna	Stromal cell_Acta1 high(Neonatal-Rib)
X42.79	-16.1821559	4.45429438	rna	Stromal cell_Acta1 high(Neonatal-Rib)
X43.79	-16.0247138	-1.63303763	rna	Stromal cell_Acta1 high(Neonatal-Rib)
X44.79	-15.965586	-1.343581144	rna	Stromal cell_Acta1 high(Neonatal-Rib)
X45.79	-16.32144003	4.518476661	rna	Stromal cell_Acta1 high(Neonatal-Rib)
X46.79	-16.02993231	0.714540061	rna	Stromal cell_Acta1 high(Neonatal-Rib)
X47.79	-1.812897494	0.205933746	rna	Stromal cell_Acta1 high(Neonatal-Rib)
X48.79	-16.28912001	2.941522773	rna	Stromal cell_Acta1 high(Neonatal-Rib)
