a,TSNE_1,TSNE_2,X,      ,,,,,,,
2476,X5.21,5.895976694,0.259878635,Spermatids_Cst13 high(Testis)    ,,,,,,,
2477,X43.23,5.634144648,0.802416363,Spermatogonia_1700001P01Rik high(Testis)    ,,,,,,,
2478,X33.21,6.256711203,0.550915354,Spermatids_Cst13 high(Testis)    ,,,,,,,
2479,X46.22,6.186542333,0.291119306,Elongating spermatid(Testis)    ,,,,,,,
2480,X23.23,6.134514236,0.327041482,Spermatogonia_1700001P01Rik high(Testis)    ,,,,,,,
2481,X7.22,6.686244824,0.120454568,Elongating spermatid(Testis)    ,,,,,,,
2482,X11.22,6.745179368,0.132171261,Elongating spermatid(Testis)    ,,,,,,,
2483,X49.21,6.506912746,0.543706194,Spermatids_Cst13 high(Testis)    ,,,,,,,
2484,X38.22,6.5250641,0.494678937,Elongating spermatid(Testis)    ,,,,,,,
2485,X6.23,6.548320748,0.499792725,Spermatogonia_1700001P01Rik high(Testis)    ,,,,,,,
2486,X1.22,6.260765127,0.786393919,Elongating spermatid(Testis)    ,,,,,,,
2487,X8.23,6.171125894,0.807970174,Spermatogonia_1700001P01Rik high(Testis)    ,,,,,,,
2488,X4.22,6.162871531,0.828263144,Elongating spermatid(Testis)    ,,,,,,,
2489,X7.23,6.405937067,0.582371846,Spermatogonia_1700001P01Rik high(Testis)    ,,,,,,,
2490,X28.22,6.580884762,0.129500982,Elongating spermatid(Testis)    ,,,,,,,
2491,X9.22,6.209113822,0.259299686,Elongating spermatid(Testis)    ,,,,,,,
2492,X10.22,5.866419393,0.329572593,Elongating spermatid(Testis)    ,,,,,,,
2493,X12.22,1.233273539,2.690696461,Elongating spermatid(Testis)    ,,,,,,,
2494,X13.22,6.568264488,0.18409364,Elongating spermatid(Testis)    ,,,,,,,
2495,X15.22,5.946514821,0.456734799,Elongating spermatid(Testis)    ,,,,,,,
2496,X18.22,1.112251858,2.669391893,Elongating spermatid(Testis)    ,,,,,,,
2497,X20.22,1.039086153,2.499232984,Elongating spermatid(Testis)    ,,,,,,,
2498,X22.22,6.690781513,0.113686775,Elongating spermatid(Testis)    ,,,,,,,
2499,X37.23,6.747376761,0.097844681,Spermatogonia_1700001P01Rik high(Testis)    ,,,,,,,
2500,X23.22,6.385851039,0.634660032,Elongating spermatid(Testis)    ,,,,,,,
2501,X44.23,6.284303007,0.252750644,Spermatogonia_1700001P01Rik high(Testis)    ,,,,,,,
2502,X31.22,6.620574786,0.117479851,Elongating spermatid(Testis)    ,,,,,,,
2503,X36.22,1.018975668,2.633476692,Elongating spermatid(Testis)    ,,,,,,,
2504,X13.23,5.759643735,0.394889605,Spermatogonia_1700001P01Rik high(Testis)    ,,,,,,,
2505,X48.22,5.82974002,0.238584601,Elongating spermatid(Testis)    ,,,,,,,
2506,X28.23,6.154848008,0.657380891,Spermatogonia_1700001P01Rik high(Testis)    ,,,,,,,
2507,X14.23,6.004862644,0.527436679,Spermatogonia_1700001P01Rik high(Testis)    ,,,,,,,
2508,X9.23,6.500375617,0.510398353,Spermatogonia_1700001P01Rik high(Testis)    ,,,,,,,
2509,X21.23,6.068381119,0.55333536,Spermatogonia_1700001P01Rik high(Testis)    ,,,,,,,
2510,X15.23,0.199515356,2.596992961,Spermatogonia_1700001P01Rik high(Testis)    ,,,,,,,
2511,X16.23,6.137465501,0.271380077,Spermatogonia_1700001P01Rik high(Testis)    ,,,,,,,
2512,X18.23,0.249470499,2.586981828,Spermatogonia_1700001P01Rik high(Testis)    ,,,,,,,
2513,X49.23,0.209345553,2.57168188,Spermatogonia_1700001P01Rik high(Testis)    ,,,,,,,
2514,X22.23,6.323228472,0.698551301,Spermatogonia_1700001P01Rik high(Testis)    ,,,,,,,
2515,X26.23,0.018072773,2.642040056,Spermatogonia_1700001P01Rik high(Testis)    ,,,,,,,
2516,X34.23,5.819054307,0.194125125,Spermatogonia_1700001P01Rik high(Testis)    ,,,,,,,
2517,X36.23,6.207431697,0.697157991,Spermatogonia_1700001P01Rik high(Testis)    ,,,,,,,
2518,X41.23,6.051483861,0.408963869,Spermatogonia_1700001P01Rik high(Testis)    ,,,,,,,
2519,X42.23,6.078047079,0.362581161,Spermatogonia_1700001P01Rik high(Testis)    ,,,,,,,
2520,X47.23,6.045808545,0.711071355,Spermatogonia_1700001P01Rik high(Testis)    ,,,,,,,
2521,X0.25,0.242723513,-0.485871961,Dividing cell(Stomach)    ,,,,,,,
2522,X12.28,0.110195985,-0.656954439,Antral mucous cell (Stomach)  ,,,,,,,
2523,X14.28,0.231910661,-0.528946895,Antral mucous cell (Stomach)  ,,,,,,,
2524,X37.28,0.452652979,-0.310898428,Antral mucous cell (Stomach)  ,,,,,,,
2525,X15.30,-0.090427539,-0.839717886,Stomach cell_Mt2 high(Stomach)   ,,,,,,,
2526,X25.27,0.527806061,-0.238667436,Pit cell_Ifrd1 high(Stomach)   ,,,,,,,
2527,X1.24,0.428024483,-0.299413618,Dividing cell(Stomach)    ,,,,,,,
2528,X34.28,0.39677539,-0.426793838,Antral mucous cell (Stomach)  ,,,,,,,
2529,X45.28,0.022673261,-0.714067314,Antral mucous cell (Stomach)  ,,,,,,,
2530,X16.27,0.838704484,-0.074678995,Pit cell_Ifrd1 high(Stomach)   ,,,,,,,
2531,X2.24,0.845201194,-0.017505834,Dividing cell(Stomach)    ,,,,,,,
2532,X12.30,1.114985378,0.097140349,Stomach cell_Mt2 high(Stomach)   ,,,,,,,
2533,X23.30,0.719008371,-0.189201081,Stomach cell_Mt2 high(Stomach)   ,,,,,,,
2534,X45.30,0.775299699,-0.060095101,Stomach cell_Mt2 high(Stomach)   ,,,,,,,
2535,X31.24,1.375553663,-0.029395629,Dividing cell(Stomach)    ,,,,,,,
2536,X3.24,1.300638958,-0.018663964,Dividing cell(Stomach)    ,,,,,,,
2537,X37.24,1.309871485,0.017220692,Dividing cell(Stomach)    ,,,,,,,
2538,X46.25,1.413417552,0.075385639,Stomach cell_Gkn2 high(Stomach)   ,,,,,,,
2539,X49.25,1.398363043,0.059790635,Stomach cell_Gkn2 high(Stomach)   ,,,,,,,
2540,X31.30,1.514399315,0.095111219,Stomach cell_Mt2 high(Stomach)   ,,,,,,,
2541,X5.24,0.642754862,-0.468054188,Dividing cell(Stomach)    ,,,,,,,
2542,X4.24,0.519019879,-0.561401517,Dividing cell(Stomach)    ,,,,,,,
2543,X7.24,0.513831819,-0.498210415,Dividing cell(Stomach)    ,,,,,,,
2544,X8.24,0.61606399,-0.496809782,Dividing cell(Stomach)    ,,,,,,,
2545,X22.24,0.638591576,-0.466115011,Dividing cell(Stomach)    ,,,,,,,
2546,X49.24,0.571395015,-0.490709794,Dividing cell(Stomach)    ,,,,,,,
2547,X26.24,0.74026774,-0.361086253,Dividing cell(Stomach)    ,,,,,,,
2548,X7.30,0.741635236,-0.34347695,Stomach cell_Mt2 high(Stomach)   ,,,,,,,
2549,X39.30,0.630727037,-0.391178879,Stomach cell_Mt2 high(Stomach)   ,,,,,,,
2550,X24.24,0.815326947,0.131133809,Dividing cell(Stomach)    ,,,,,,,
2551,X6.24,0.957748032,0.216820399,Dividing cell(Stomach)    ,,,,,,,
2552,X35.24,0.815890627,0.051046093,Dividing cell(Stomach)    ,,,,,,,
2553,X13.26,1.258351766,0.376213691,Epithelial cell_Krt20 high(Stomach)   ,,,,,,,
2554,X21.26,1.240835897,0.482881538,Epithelial cell_Krt20 high(Stomach)   ,,,,,,,
2555,X30.26,1.408722529,0.586915187,Epithelial cell_Krt20 high(Stomach)   ,,,,,,,
2556,X38.24,0.596201855,-0.376241026,Dividing cell(Stomach)    ,,,,,,,
2557,X19.30,0.540465964,-0.431649488,Stomach cell_Mt2 high(Stomach)   ,,,,,,,
2558,X15.24,0.589644934,-0.496243468,Dividing cell(Stomach)    ,,,,,,,
2559,X16.30,0.704220189,-0.401762202,Stomach cell_Mt2 high(Stomach)   ,,,,,,,
2560,X19.24,0.698872541,-0.306006942,Dividing cell(Stomach)    ,,,,,,,
2561,X9.24,0.919165864,-0.17975634,Dividing cell(Stomach)    ,,,,,,,
2562,X31.25,0.949703549,-0.109284964,Stomach cell_Gkn2 high(Stomach)   ,,,,,,,
2563,X44.25,0.895174808,-0.242701307,Stomach cell_Gkn2 high(Stomach)   ,,,,,,,
2564,X14.30,1.242652529,-0.029597168,Stomach cell_Mt2 high(Stomach)   ,,,,,,,
2565,X22.30,0.787162163,-0.258602364,Stomach cell_Mt2 high(Stomach)   ,,,,,,,
2566,X34.24,0.352431555,-0.517872984,Dividing cell(Stomach)    ,,,,,,,
2567,X10.24,0.241341335,-0.565869302,Dividing cell(Stomach)    ,,,,,,,
2568,X48.24,0.320357346,-0.542856787,Dividing cell(Stomach)    ,,,,,,,
2569,X16.28,0.402586691,-0.503796715,Antral mucous cell (Stomach)  ,,,,,,,
2570,X29.24,0.486861144,-0.448906031,Dividing cell(Stomach)    ,,,,,,,
2571,X11.24,0.643955345,-0.320207166,Dividing cell(Stomach)    ,,,,,,,
2572,X33.24,0.765569084,-0.189583162,Dividing cell(Stomach)    ,,,,,,,
2573,X4.30,0.529894857,-0.394820873,Stomach cell_Mt2 high(Stomach)   ,,,,,,,
2574,X35.30,0.854751493,-0.131344685,Stomach cell_Mt2 high(Stomach)   ,,,,,,,
2575,X41.30,0.905315008,-0.107832992,Stomach cell_Mt2 high(Stomach)   ,,,,,,,
2576,X12.24,0.344852117,-0.565971885,Dividing cell(Stomach)    ,,,,,,,
2577,X13.24,1.110133038,-0.160944893,Dividing cell(Stomach)    ,,,,,,,
2578,X17.24,1.157260653,-0.122324898,Dividing cell(Stomach)    ,,,,,,,
2579,X25.24,1.05291962,-0.136515718,Dividing cell(Stomach)    ,,,,,,,
2580,X14.24,0.699300408,-0.200347326,Dividing cell(Stomach)    ,,,,,,,
2581,X41.25,0.652733543,-0.255485571,Stomach cell_Gkn2 high(Stomach)   ,,,,,,,
2582,X6.30,0.475003536,-0.410126496,Stomach cell_Mt2 high(Stomach)   ,,,,,,,
2583,X16.24,0.707380274,-0.318571108,Dividing cell(Stomach)    ,,,,,,,
2584,X44.27,0.812965462,-0.233766514,Pit cell_Ifrd1 high(Stomach)   ,,,,,,,
2585,X2.30,0.955122998,-0.145746149,Stomach cell_Mt2 high(Stomach)   ,,,,,,,
2586,X9.28,-0.193830497,-0.948986816,Antral mucous cell (Stomach)  ,,,,,,,
2587,X18.24,-0.201671831,-0.955902295,Dividing cell(Stomach)    ,,,,,,,
2588,X21.28,-0.128818113,-0.89391689,Antral mucous cell (Stomach)  ,,,,,,,
2589,X41.28,-0.196460873,-0.949968672,Antral mucous cell (Stomach)  ,,,,,,,
2590,X25.30,-0.171059966,-0.925869201,Stomach cell_Mt2 high(Stomach)   ,,,,,,,
2591,X27.24,0.679557677,-0.322131742,Dividing cell(Stomach)    ,,,,,,,
2592,X5.30,0.72685199,-0.287359871,Stomach cell_Mt2 high(Stomach)   ,,,,,,,
2593,X33.30,1.078595263,0.010151064,Stomach cell_Mt2 high(Stomach)   ,,,,,,,
2594,X20.24,0.843896319,0.10310527,Dividing cell(Stomach)    ,,,,,,,
2595,X23.24,1.052692784,0.259628284,Dividing cell(Stomach)    ,,,,,,,
2596,X41.24,0.996033268,0.158274079,Dividing cell(Stomach)    ,,,,,,,
2597,X14.26,1.017203596,0.147783333,Epithelial cell_Krt20 high(Stomach)   ,,,,,,,
2598,X21.24,0.107315746,-0.697431613,Dividing cell(Stomach)    ,,,,,,,
2599,X1.28,-0.122855871,-0.880921144,Antral mucous cell (Stomach)  ,,,,,,,
2600,X13.28,0.15643637,-0.648675295,Antral mucous cell (Stomach)  ,,,,,,,
2601,X23.28,0.16557803,-0.637481748,Antral mucous cell (Stomach)  ,,,,,,,
2602,X9.26,1.157180291,0.278751506,Epithelial cell_Krt20 high(Stomach)   ,,,,,,,
2603,X11.26,1.248152265,0.428238224,Epithelial cell_Krt20 high(Stomach)   ,,,,,,,
2604,X49.26,1.729371491,0.611269555,Epithelial cell_Krt20 high(Stomach)   ,,,,,,,
2605,X17.30,0.87677955,-0.252702965,Stomach cell_Mt2 high(Stomach)   ,,,,,,,
2606,X24.30,0.833765255,-0.242093583,Stomach cell_Mt2 high(Stomach)   ,,,,,,,
2607,X10.28,0.626687564,-0.336214428,Antral mucous cell (Stomach)  ,,,,,,,
2608,X28.24,-0.000696422,-0.750808659,Dividing cell(Stomach)    ,,,,,,,
2609,X27.28,-0.080836344,-0.837671,Antral mucous cell (Stomach)  ,,,,,,,
2610,X40.28,-0.016229164,-0.774620597,Antral mucous cell (Stomach)  ,,,,,,,
2611,X17.28,0.655151014,-0.143422147,Antral mucous cell (Stomach)  ,,,,,,,
2612,X26.25,1.242893796,-0.092091302,Stomach cell_Gkn2 high(Stomach)   ,,,,,,,
2613,X40.29,1.548262101,0.157386344,Stomach cell_Muc5ac high(Stomach)   ,,,,,,,
2614,X8.30,1.525968324,0.096920765,Stomach cell_Mt2 high(Stomach)   ,,,,,,,
2615,X32.24,0.576056069,-0.515541695,Dividing cell(Stomach)    ,,,,,,,
2616,X45.24,0.629336146,-0.423348502,Dividing cell(Stomach)    ,,,,,,,
2617,X36.24,0.59902493,-0.510473831,Dividing cell(Stomach)    ,,,,,,,
2618,X6.25,1.320397662,0.045551627,Stomach cell_Gkn2 high(Stomach)   ,,,,,,,
2619,X14.25,1.349433119,0.037288412,Stomach cell_Gkn2 high(Stomach)   ,,,,,,,
2620,X28.29,1.462826822,0.179339272,Stomach cell_Muc5ac high(Stomach)   ,,,,,,,
2621,X41.29,1.60417323,0.190049657,Stomach cell_Muc5ac high(Stomach)   ,,,,,,,
2622,X39.24,0.533004615,-0.410763818,Dividing cell(Stomach)    ,,,,,,,
2623,X20.25,1.434649352,0.062264917,Stomach cell_Gkn2 high(Stomach)   ,,,,,,,
2624,X40.24,1.48766918,0.129899585,Dividing cell(Stomach)    ,,,,,,,
2625,X42.27,1.683378514,0.235444758,Pit cell_Ifrd1 high(Stomach)   ,,,,,,,
2626,X1.30,1.612451959,0.258239114,Stomach cell_Mt2 high(Stomach)   ,,,,,,,
2627,X29.30,1.443554911,0.069807194,Stomach cell_Mt2 high(Stomach)   ,,,,,,,
2628,X30.30,1.48913645,0.11213499,Stomach cell_Mt2 high(Stomach)   ,,,,,,,
2629,X7.25,1.072937902,0.104382477,Stomach cell_Gkn2 high(Stomach)   ,,,,,,,
2630,X6.26,1.348265349,0.443073623,Epithelial cell_Krt20 high(Stomach)   ,,,,,,,
2631,X42.24,1.699525022,0.329895375,Dividing cell(Stomach)    ,,,,,,,
2632,X24.27,1.713954848,0.313549443,Pit cell_Ifrd1 high(Stomach)   ,,,,,,,
2633,X30.27,2.003741185,0.537592573,Pit cell_Ifrd1 high(Stomach)   ,,,,,,,
2634,X32.27,1.471629446,0.081073681,Pit cell_Ifrd1 high(Stomach)   ,,,,,,,
2635,X45.27,1.669477344,0.411591298,Pit cell_Ifrd1 high(Stomach)   ,,,,,,,
2636,X43.24,0.626307906,-0.461335047,Dividing cell(Stomach)    ,,,,,,,
2637,X40.30,1.190772559,0.089194699,Stomach cell_Mt2 high(Stomach)   ,,,,,,,
2638,X46.24,1.118356951,-0.122185683,Dividing cell(Stomach)    ,,,,,,,
2639,X47.24,0.585158276,-0.169928541,Dividing cell(Stomach)    ,,,,,,,
2640,X46.26,0.616492761,-0.171634537,Epithelial cell_Krt20 high(Stomach)   ,,,,,,,
2641,X15.25,1.514722153,0.409374569,Stomach cell_Gkn2 high(Stomach)   ,,,,,,,
2642,X0.26,1.405031866,0.246828829,Stomach cell_Gkn2 high(Stomach)   ,,,,,,,
2643,X27.25,1.411956793,0.385114722,Stomach cell_Gkn2 high(Stomach)   ,,,,,,,
2644,X20.26,1.489356738,0.22756458,Epithelial cell_Krt20 high(Stomach)   ,,,,,,,
2645,X8.27,1.482788982,0.225059397,Pit cell_Ifrd1 high(Stomach)   ,,,,,,,
2646,X15.29,1.48850732,0.440789306,Stomach cell_Muc5ac high(Stomach)   ,,,,,,,
2647,X1.25,1.303091269,0.313686612,Stomach cell_Gkn2 high(Stomach)   ,,,,,,,
2648,X39.29,1.36575051,0.29746606,Stomach cell_Muc5ac high(Stomach)   ,,,,,,,
2649,X48.29,1.406285313,0.412783801,Stomach cell_Muc5ac high(Stomach)   ,,,,,,,
2650,X13.30,1.355676192,0.297297745,Stomach cell_Mt2 high(Stomach)   ,,,,,,,
2651,X36.30,1.437598582,0.30490725,Stomach cell_Mt2 high(Stomach)   ,,,,,,,
2652,X2.25,1.226792764,0.26672597,Stomach cell_Gkn2 high(Stomach)   ,,,,,,,
2653,X11.30,1.203039406,0.134853168,Stomach cell_Mt2 high(Stomach)   ,,,,,,,
2654,X38.30,1.222184016,0.254967742,Stomach cell_Mt2 high(Stomach)   ,,,,,,,
2655,X43.30,1.458659919,0.306504653,Stomach cell_Mt2 high(Stomach)   ,,,,,,,
2656,X43.25,1.603883721,0.223563463,Stomach cell_Gkn2 high(Stomach)   ,,,,,,,
2657,X3.25,1.424156159,0.050428758,Stomach cell_Gkn2 high(Stomach)   ,,,,,,,
2658,X32.29,1.622173374,0.285862002,Stomach cell_Muc5ac high(Stomach)   ,,,,,,,
2659,X47.29,1.707871335,0.591416987,Stomach cell_Muc5ac high(Stomach)   ,,,,,,,
2660,X4.25,1.635254175,0.441591379,Stomach cell_Gkn2 high(Stomach)   ,,,,,,,
2661,X49.30,1.477595556,0.296463808,Stomach cell_Mt2 high(Stomach)   ,,,,,,,
2662,X5.25,0.548098793,-0.400678639,Stomach cell_Gkn2 high(Stomach)   ,,,,,,,
2663,X9.29,1.617765616,0.266205258,Stomach cell_Muc5ac high(Stomach)   ,,,,,,,
2664,X18.26,1.232766886,0.231574378,Epithelial cell_Krt20 high(Stomach)   ,,,,,,,
2665,X18.30,1.300722361,0.118303432,Stomach cell_Mt2 high(Stomach)   ,,,,,,,
2666,X17.25,1.46005287,0.253002068,Stomach cell_Gkn2 high(Stomach)   ,,,,,,,
2667,X8.25,1.299333761,0.285532672,Stomach cell_Gkn2 high(Stomach)   ,,,,,,,
2668,X9.25,1.252380719,-0.124571482,Stomach cell_Gkn2 high(Stomach)   ,,,,,,,
2669,X16.25,1.2313136,-0.12821101,Stomach cell_Gkn2 high(Stomach)   ,,,,,,,
2670,X37.25,1.359061317,-0.060909935,Stomach cell_Gkn2 high(Stomach)   ,,,,,,,
2671,X39.25,1.241733083,-0.11878911,Stomach cell_Gkn2 high(Stomach)   ,,,,,,,
2672,X22.25,1.342672364,0.242364675,Stomach cell_Gkn2 high(Stomach)   ,,,,,,,
2673,X10.25,1.404022334,0.25290311,Stomach cell_Gkn2 high(Stomach)   ,,,,,,,
2674,X34.29,1.512619138,0.175371926,Stomach cell_Muc5ac high(Stomach)   ,,,,,,,
2675,X11.25,1.541444447,0.162307694,Stomach cell_Gkn2 high(Stomach)   ,,,,,,,
2676,X26.29,1.513574469,0.034891593,Stomach cell_Muc5ac high(Stomach)   ,,,,,,,
2677,X35.29,1.678216733,0.340197607,Stomach cell_Muc5ac high(Stomach)   ,,,,,,,
2678,X45.29,1.650250999,0.261051237,Stomach cell_Muc5ac high(Stomach)   ,,,,,,,
2679,X12.25,1.411352286,0.405596035,Stomach cell_Gkn2 high(Stomach)   ,,,,,,,
2680,X42.25,1.656184113,0.472115073,Stomach cell_Gkn2 high(Stomach)   ,,,,,,,
2681,X13.25,1.132314977,0.203324155,Stomach cell_Gkn2 high(Stomach)   ,,,,,,,
2682,X21.30,1.62431323,0.323794257,Stomach cell_Mt2 high(Stomach)   ,,,,,,,
2683,X3.27,1.537441376,0.353360531,Pit cell_Ifrd1 high(Stomach)   ,,,,,,,
2684,X46.30,1.547897257,0.252270669,Stomach cell_Mt2 high(Stomach)   ,,,,,,,
2685,X18.25,1.769765224,0.29625952,Stomach cell_Gkn2 high(Stomach)   ,,,,,,,
2686,X19.25,1.292104006,0.071018758,Stomach cell_Gkn2 high(Stomach)   ,,,,,,,
2687,X45.25,1.425797144,0.087122394,Stomach cell_Gkn2 high(Stomach)   ,,,,,,,
2688,X21.25,1.17481588,0.290784159,Stomach cell_Gkn2 high(Stomach)   ,,,,,,,
2689,X38.29,1.209532461,0.295996913,Stomach cell_Muc5ac high(Stomach)   ,,,,,,,
2690,X23.25,1.501026255,0.129385455,Stomach cell_Gkn2 high(Stomach)   ,,,,,,,
2691,X10.29,1.569009868,0.172885173,Stomach cell_Muc5ac high(Stomach)   ,,,,,,,
2692,X24.25,1.53835069,0.469026075,Stomach cell_Gkn2 high(Stomach)   ,,,,,,,
2693,X25.25,1.64161496,0.265131314,Stomach cell_Gkn2 high(Stomach)   ,,,,,,,
2694,X46.29,1.669242021,0.285325698,Stomach cell_Muc5ac high(Stomach)   ,,,,,,,
2695,X34.26,1.383060302,0.309985795,Epithelial cell_Krt20 high(Stomach)   ,,,,,,,
2696,X42.30,1.321178252,0.428146043,Stomach cell_Mt2 high(Stomach)   ,,,,,,,
2697,X47.30,1.446802372,0.41977643,Stomach cell_Mt2 high(Stomach)   ,,,,,,,
2698,X28.25,1.237941041,-0.042946585,Stomach cell_Gkn2 high(Stomach)   ,,,,,,,
2699,X29.25,1.279194584,0.083917217,Stomach cell_Gkn2 high(Stomach)   ,,,,,,,
2700,X30.25,1.216208904,0.226609882,Stomach cell_Gkn2 high(Stomach)   ,,,,,,,
2701,X32.25,1.177167667,-0.020664806,Stomach cell_Gkn2 high(Stomach)   ,,,,,,,
2702,X2.27,1.761387946,0.4486378,Pit cell_Ifrd1 high(Stomach)   ,,,,,,,
2703,X33.25,1.536689133,0.385656947,Stomach cell_Gkn2 high(Stomach)   ,,,,,,,
2704,X34.25,1.622261327,0.275454789,Stomach cell_Gkn2 high(Stomach)   ,,,,,,,
2705,X6.29,1.652046363,0.405742543,Stomach cell_Muc5ac high(Stomach)   ,,,,,,,
2706,X35.25,1.480677878,0.120975306,Stomach cell_Gkn2 high(Stomach)   ,,,,,,,
2707,X8.29,1.538660518,0.098100442,Stomach cell_Muc5ac high(Stomach)   ,,,,,,,
2708,X36.25,1.824443161,0.539245681,Stomach cell_Gkn2 high(Stomach)   ,,,,,,,
2709,X38.25,1.121461611,-0.083025641,Stomach cell_Gkn2 high(Stomach)   ,,,,,,,
2710,X40.25,1.265309577,0.508259019,Stomach cell_Gkn2 high(Stomach)   ,,,,,,,
2711,X26.26,1.346479218,0.473332774,Epithelial cell_Krt20 high(Stomach)   ,,,,,,,
2712,X5.29,1.362924997,0.47055166,Stomach cell_Muc5ac high(Stomach)   ,,,,,,,
2713,X25.29,1.60838277,0.19776948,Stomach cell_Muc5ac high(Stomach)   ,,,,,,,
2714,X47.25,1.784245065,0.494819837,Stomach cell_Gkn2 high(Stomach)   ,,,,,,,
2715,X15.27,1.737077967,0.363735882,Pit cell_Ifrd1 high(Stomach)   ,,,,,,,
2716,X48.25,1.677738923,0.276306255,Stomach cell_Gkn2 high(Stomach)   ,,,,,,,
2717,X0.27,1.803100386,0.462634049,Epithelial cell_Krt20 high(Stomach)   ,,,,,,,
2718,X17.27,2.071625049,0.604083976,Pit cell_Ifrd1 high(Stomach)   ,,,,,,,
2719,X39.27,1.98880003,0.632068632,Pit cell_Ifrd1 high(Stomach)   ,,,,,,,
2720,X7.26,1.672426662,0.605607247,Epithelial cell_Krt20 high(Stomach)   ,,,,,,,
2721,X1.26,1.626245056,0.604709164,Epithelial cell_Krt20 high(Stomach)   ,,,,,,,
2722,X28.26,1.706116659,0.632012985,Epithelial cell_Krt20 high(Stomach)   ,,,,,,,
2723,X29.26,1.652170583,0.598734157,Epithelial cell_Krt20 high(Stomach)   ,,,,,,,
2724,X38.26,1.642542469,0.563363534,Epithelial cell_Krt20 high(Stomach)   ,,,,,,,
2725,X2.26,1.587793805,0.587104137,Epithelial cell_Krt20 high(Stomach)   ,,,,,,,
2726,X42.26,1.868676731,0.715987019,Epithelial cell_Krt20 high(Stomach)   ,,,,,,,
2727,X14.27,1.819970683,0.562448117,Pit cell_Ifrd1 high(Stomach)   ,,,,,,,
2728,X3.26,1.693385086,0.739593671,Epithelial cell_Krt20 high(Stomach)   ,,,,,,,
2729,X41.26,1.708094409,0.784870661,Epithelial cell_Krt20 high(Stomach)   ,,,,,,,
2730,X44.26,1.838700984,0.648674604,Epithelial cell_Krt20 high(Stomach)   ,,,,,,,
2731,X43.26,1.854300195,0.89473649,Epithelial cell_Krt20 high(Stomach)   ,,,,,,,
2732,X45.26,1.60773267,0.739571753,Epithelial cell_Krt20 high(Stomach)   ,,,,,,,
2733,X40.26,2.269299295,0.776510253,Epithelial cell_Krt20 high(Stomach)   ,,,,,,,
2734,X11.27,2.07575324,0.679509489,Pit cell_Ifrd1 high(Stomach)   ,,,,,,,
2735,X8.26,0.769035282,-0.142188763,Epithelial cell_Krt20 high(Stomach)   ,,,,,,,
2736,X10.26,1.671408597,0.664845144,Epithelial cell_Krt20 high(Stomach)   ,,,,,,,
2737,X17.26,1.427560172,0.604741223,Epithelial cell_Krt20 high(Stomach)   ,,,,,,,
2738,X22.26,1.793117311,0.815882743,Epithelial cell_Krt20 high(Stomach)   ,,,,,,,
2739,X12.26,1.575245817,0.673601599,Epithelial cell_Krt20 high(Stomach)   ,,,,,,,
2740,X16.26,2.155463447,0.742827439,Epithelial cell_Krt20 high(Stomach)   ,,,,,,,
2741,X27.26,2.03463924,0.687078234,Epithelial cell_Krt20 high(Stomach)   ,,,,,,,
2742,X25.26,1.993983868,0.765085381,Epithelial cell_Krt20 high(Stomach)   ,,,,,,,
2743,X48.27,2.052894187,0.703754817,Pit cell_Ifrd1 high(Stomach)   ,,,,,,,
2744,X19.29,1.629411277,0.353938589,Stomach cell_Muc5ac high(Stomach)   ,,,,,,,
2745,X19.26,1.757324894,0.587603388,Epithelial cell_Krt20 high(Stomach)   ,,,,,,,
2746,X36.29,1.819864644,0.571987606,Stomach cell_Muc5ac high(Stomach)   ,,,,,,,
2747,X35.26,2.127111221,0.759395016,Epithelial cell_Krt20 high(Stomach)   ,,,,,,,
2748,X24.26,1.89049774,0.722997752,Epithelial cell_Krt20 high(Stomach)   ,,,,,,,
2749,X32.26,2.331106137,0.764177929,Epithelial cell_Krt20 high(Stomach)   ,,,,,,,
2750,X33.29,1.277848305,0.33705239,Stomach cell_Muc5ac high(Stomach)   ,,,,,,,
2751,X36.26,1.164346774,0.316227356,Epithelial cell_Krt20 high(Stomach)   ,,,,,,,
2752,X39.26,1.033460694,0.319118584,Epithelial cell_Krt20 high(Stomach)   ,,,,,,,
2753,X34.27,0.847937371,0.029455635,Pit cell_Ifrd1 high(Stomach)   ,,,,,,,
2754,X37.26,2.433754036,0.816795199,Epithelial cell_Krt20 high(Stomach)   ,,,,,,,
2755,X10.27,2.299636806,0.676920577,Pit cell_Ifrd1 high(Stomach)   ,,,,,,,
2756,X29.27,1.959644862,0.652028892,Pit cell_Ifrd1 high(Stomach)   ,,,,,,,
2757,X0.28,1.661456424,0.298568888,Pit cell_Ifrd1 high(Stomach)   ,,,,,,,
2758,X12.27,1.976681476,0.611641571,Pit cell_Ifrd1 high(Stomach)   ,,,,,,,
2759,X1.27,1.919741408,0.653680313,Pit cell_Ifrd1 high(Stomach)   ,,,,,,,
2760,X20.27,2.264877561,0.734748245,Pit cell_Ifrd1 high(Stomach)   ,,,,,,,
2761,X26.27,2.28820787,0.707672457,Pit cell_Ifrd1 high(Stomach)   ,,,,,,,
2762,X31.27,2.147527592,0.658606958,Pit cell_Ifrd1 high(Stomach)   ,,,,,,,
2763,X5.27,-0.031186708,-0.754938909,Pit cell_Ifrd1 high(Stomach)   ,,,,,,,
2764,X2.28,-0.024686295,-0.7679713,Antral mucous cell (Stomach)  ,,,,,,,
