a,TSNE_1,TSNE_2,X
X16.27,5.84731952898979,11.3353031076615,Pit cell_Ifrd1 high(Stomach)
X2.24,5.82253036987515,11.1480629585034,Dividing cell(Stomach)
X3.30,5.95533461926664,11.2782000878041,Stomach cell_Mt2 high(Stomach)
X12.30,5.96957091145851,11.2791643254519,Stomach cell_Mt2 high(Stomach)
X23.30,5.71910400541634,11.2303585819885,Stomach cell_Mt2 high(Stomach)
X45.30,5.87281984213002,11.0695457497527,Stomach cell_Mt2 high(Stomach)
X31.24,6.29136711904905,11.7634112878574,Dividing cell(Stomach)
X3.24,6.20106292536307,11.6134753480663,Dividing cell(Stomach)
X37.24,6.32477133304851,11.5439529579664,Dividing cell(Stomach)
X46.25,6.24174926721164,11.6227903474225,Stomach cell_Gkn2 high(Stomach)
X49.25,6.38997182651915,11.6328704084889,Stomach cell_Gkn2 high(Stomach)
X31.30,6.30345400434502,11.6285145583834,Stomach cell_Mt2 high(Stomach)
X5.24,5.58681465732186,11.5167734288378,Dividing cell(Stomach)
X4.24,5.44987864889323,11.4613662147566,Dividing cell(Stomach)
X7.24,5.4657004862372,11.3949424272305,Dividing cell(Stomach)
X8.24,5.56652717905181,11.5156553344263,Dividing cell(Stomach)
X22.24,5.55798015992296,11.5194648319214,Dividing cell(Stomach)
X49.24,5.52655138244764,11.4574331558256,Dividing cell(Stomach)
X26.24,5.6554268551433,11.5110448312669,Dividing cell(Stomach)
X7.30,5.67482423205239,11.4961056423518,Stomach cell_Mt2 high(Stomach)
X39.30,5.60032353511331,11.4067004519823,Stomach cell_Mt2 high(Stomach)
X24.24,6.22917443991559,10.8447831865351,Dividing cell(Stomach)
X6.24,6.31269679132194,10.8272480007373,Dividing cell(Stomach)
X35.24,6.12640867808994,10.8794236988246,Dividing cell(Stomach)
X13.26,6.43216140936025,10.8731782256583,Epithelial cell_Krt20 high(Stomach)
X21.26,6.51273109701429,10.8427320325712,Epithelial cell_Krt20 high(Stomach)
X30.26,6.59723030495453,10.6990978511614,Epithelial cell_Krt20 high(Stomach)
X38.24,5.59444718802266,11.2806804195977,Dividing cell(Stomach)
X19.30,5.53387573669963,11.3197522157723,Stomach cell_Mt2 high(Stomach)
X15.24,5.54132708461295,11.4843654525916,Dividing cell(Stomach)
X16.30,5.65165869680817,11.5169862550556,Stomach cell_Mt2 high(Stomach)
X19.24,5.69778706362334,11.3678004595385,Dividing cell(Stomach)
X9.24,5.87181319287844,11.4954485721173,Dividing cell(Stomach)
X31.25,5.87766068036552,11.4546303887895,Stomach cell_Gkn2 high(Stomach)
X44.25,5.84108507120975,11.4855953789563,Stomach cell_Gkn2 high(Stomach)
X14.30,6.04892089508725,11.6678068950212,Stomach cell_Mt2 high(Stomach)
X22.30,5.76023903784873,11.4293349536716,Stomach cell_Mt2 high(Stomach)
X34.24,5.27249746735702,11.1337428575854,Dividing cell(Stomach)
X10.24,5.1626023699518,11.0691383646017,Dividing cell(Stomach)
X48.24,5.24640620538234,11.1602300596375,Dividing cell(Stomach)
X16.28,5.33792828052484,11.1861470720815,Antral mucous cell (Stomach)
X29.24,5.43226138424635,11.2346188431127,Dividing cell(Stomach)
X11.24,5.62940472482075,11.2948815252578,Dividing cell(Stomach)
X33.24,5.7622679794203,11.2749304892057,Dividing cell(Stomach)
X4.30,5.50706421756031,11.2571269901263,Stomach cell_Mt2 high(Stomach)
X35.30,5.76606620915062,11.3286649763537,Stomach cell_Mt2 high(Stomach)
X41.30,5.84029756281769,11.359812079832,Stomach cell_Mt2 high(Stomach)
X12.24,5.27091173176174,11.2394930486446,Dividing cell(Stomach)
X13.24,5.95157320195618,11.6250331427765,Dividing cell(Stomach)
X17.24,6.04371366234257,11.6235414182529,Dividing cell(Stomach)
X25.24,5.88123199438734,11.5758502147643,Dividing cell(Stomach)
X14.24,5.65302243355615,11.2057052674608,Dividing cell(Stomach)
X41.25,5.61406995889732,11.2461914475722,Stomach cell_Gkn2 high(Stomach)
X6.30,5.41329327240975,11.1801896045996,Stomach cell_Mt2 high(Stomach)
X16.24,5.65773552652355,11.3607283953769,Dividing cell(Stomach)
X44.27,5.74695001199529,11.4230930314135,Pit cell_Ifrd1 high(Stomach)
X2.30,5.8187007303811,11.5070234823983,Stomach cell_Mt2 high(Stomach)
X44.24,5.94642204647944,11.5151663945895,Dividing cell(Stomach)
X9.28,4.44538036045546,10.911044862039,Antral mucous cell (Stomach)
X18.24,4.42619099632571,10.9115840606311,Dividing cell(Stomach)
X21.28,4.46708203380204,10.9147216666815,Antral mucous cell (Stomach)
X41.28,4.39852966963929,10.9152965699556,Antral mucous cell (Stomach)
X25.30,4.43100482612019,10.9087254490649,Stomach cell_Mt2 high(Stomach)
X27.24,5.66718645544457,11.3441691512618,Dividing cell(Stomach)
X5.30,5.74423075086044,11.4132693032999,Stomach cell_Mt2 high(Stomach)
X33.30,5.90038741575392,11.4373428166078,Stomach cell_Mt2 high(Stomach)
X20.24,6.17436141191114,10.8904829580316,Dividing cell(Stomach)
X23.24,6.32652266784011,10.8622816356547,Dividing cell(Stomach)
X41.24,6.28468875927634,10.925672057804,Dividing cell(Stomach)
X14.26,6.33128184215836,10.966320138255,Epithelial cell_Krt20 high(Stomach)
X21.24,4.92800248302085,11.0108067637832,Dividing cell(Stomach)
X1.28,4.47236984699225,10.888421969894,Antral mucous cell (Stomach)
X13.28,4.997196164705,10.9987787417505,Antral mucous cell (Stomach)
X23.28,5.07520072088434,11.0379657238941,Antral mucous cell (Stomach)
X9.26,6.43592973137312,10.9534300667502,Epithelial cell_Krt20 high(Stomach)
X11.26,6.46052487091681,10.8129891854962,Epithelial cell_Krt20 high(Stomach)
X49.26,6.6938533189046,10.8865234463171,Epithelial cell_Krt20 high(Stomach)
X17.30,5.75492295180305,11.5199418043003,Stomach cell_Mt2 high(Stomach)
X24.30,5.82084806806926,11.469492316605,Stomach cell_Mt2 high(Stomach)
X10.28,5.65080799751184,11.3288204496945,Antral mucous cell (Stomach)
X28.24,4.72379186643877,10.9359654892479,Dividing cell(Stomach)
X27.28,4.55855849166761,10.9153131909292,Antral mucous cell (Stomach)
X40.28,4.62129010324139,10.9228226311391,Antral mucous cell (Stomach)
X17.28,5.64593229201565,11.0852138509051,Antral mucous cell (Stomach)
X26.25,6.33074937376372,11.7917422229998,Stomach cell_Gkn2 high(Stomach)
X40.29,6.40341631116515,11.6413862673525,Stomach cell_Muc5ac high(Stomach)
X8.30,6.23708352316153,11.7228239833735,Stomach cell_Mt2 high(Stomach)
X32.24,5.54569019469627,11.5054524891721,Dividing cell(Stomach)
X45.24,5.57665179711851,11.4149946466282,Dividing cell(Stomach)
X36.24,5.56471591196971,11.5401637013692,Dividing cell(Stomach)
X6.25,6.39247595797495,11.5878350502283,Stomach cell_Gkn2 high(Stomach)
X14.25,6.41879718951491,11.6006669741147,Stomach cell_Gkn2 high(Stomach)
X28.29,6.51523181847628,11.4866382288667,Stomach cell_Muc5ac high(Stomach)
X41.29,6.38956663279764,11.5728532145716,Stomach cell_Muc5ac high(Stomach)
X39.24,5.5368669596558,11.2700604358744,Dividing cell(Stomach)
X20.25,6.45699002002283,11.7142088719818,Stomach cell_Gkn2 high(Stomach)
X40.24,6.40556280125088,11.6500435847157,Dividing cell(Stomach)
X42.27,6.51392968548044,11.6429764268543,Pit cell_Ifrd1 high(Stomach)
X1.30,6.26908629012272,11.5964870853903,Stomach cell_Mt2 high(Stomach)
X29.30,6.21833850738322,11.6571671157092,Stomach cell_Mt2 high(Stomach)
X30.30,6.50560763124601,11.6642867833187,Stomach cell_Mt2 high(Stomach)
X7.25,6.27729437475835,11.0968599237749,Stomach cell_Gkn2 high(Stomach)
X6.26,6.46502902393116,11.0065973422779,Epithelial cell_Krt20 high(Stomach)
X19.27,6.94802119524098,11.4360628240084,Pit cell_Ifrd1 high(Stomach)
X42.24,6.69777623267451,11.5340557010019,Dividing cell(Stomach)
X24.27,6.8067158906596,11.5448680885213,Pit cell_Ifrd1 high(Stomach)
X30.27,6.84701272565784,11.4331813861911,Pit cell_Ifrd1 high(Stomach)
X32.27,6.48931262972412,11.7150698804701,Pit cell_Ifrd1 high(Stomach)
X45.27,6.33523438048977,11.4808854683441,Pit cell_Ifrd1 high(Stomach)
X43.24,5.56642519895648,11.4906125303787,Dividing cell(Stomach)
X40.30,6.01015056951638,11.4817979800814,Stomach cell_Mt2 high(Stomach)
X46.24,6.02555515910075,11.6682687784846,Dividing cell(Stomach)
X47.24,5.70660122086395,10.961261823153,Dividing cell(Stomach)
X46.26,5.7031794162991,11.0410057926461,Epithelial cell_Krt20 high(Stomach)
X15.25,6.43004704475544,11.3143663691138,Stomach cell_Gkn2 high(Stomach)
X27.25,6.37978012637396,11.2795788460239,Stomach cell_Gkn2 high(Stomach)
X20.26,6.5508320063451,11.31752305925,Epithelial cell_Krt20 high(Stomach)
X8.27,6.39514468312133,11.3781075451781,Pit cell_Ifrd1 high(Stomach)
X15.29,6.61063096261823,11.2161887670246,Stomach cell_Muc5ac high(Stomach)
X1.25,6.54114789884163,11.3150970513482,Stomach cell_Gkn2 high(Stomach)
X39.29,6.45356263836532,11.3366369828905,Stomach cell_Muc5ac high(Stomach)
X48.29,6.52073063121241,11.2497412018905,Stomach cell_Muc5ac high(Stomach)
X13.30,6.42901378909547,11.2638308450675,Stomach cell_Mt2 high(Stomach)
X36.30,6.529754946379,11.3336002203088,Stomach cell_Mt2 high(Stomach)
X2.25,6.0629787952957,11.2848213094926,Stomach cell_Gkn2 high(Stomach)
X11.30,5.95463217989675,11.3929652045536,Stomach cell_Mt2 high(Stomach)
X38.30,6.20761225495709,11.2096758459496,Stomach cell_Mt2 high(Stomach)
X43.30,6.33219668350945,11.3588633731893,Stomach cell_Mt2 high(Stomach)
X43.25,6.59831026510875,11.6570539491386,Stomach cell_Gkn2 high(Stomach)
X3.25,6.47921578675777,11.7605438959837,Stomach cell_Gkn2 high(Stomach)
X32.29,6.61509911655666,11.5987514952635,Stomach cell_Muc5ac high(Stomach)
X47.29,6.37827635923803,11.3483157747787,Stomach cell_Muc5ac high(Stomach)
X4.25,6.32113829402886,11.4463865179969,Stomach cell_Gkn2 high(Stomach)
X26.30,6.34182473026759,11.4099343468173,Stomach cell_Mt2 high(Stomach)
X32.30,6.32268398509202,11.4830571973015,Stomach cell_Mt2 high(Stomach)
X49.30,6.1461176667404,11.4098037794126,Stomach cell_Mt2 high(Stomach)
X5.25,5.47902533696827,11.2584696050046,Stomach cell_Gkn2 high(Stomach)
X9.29,6.52692760484801,11.5217609661426,Stomach cell_Muc5ac high(Stomach)
X18.26,6.41311013261236,11.1641745943486,Epithelial cell_Krt20 high(Stomach)
X18.30,6.22586899295739,11.4274160139145,Stomach cell_Mt2 high(Stomach)
X17.25,6.35196460914127,11.3492083803982,Stomach cell_Gkn2 high(Stomach)
X8.25,6.42638800430166,11.2153919119838,Stomach cell_Gkn2 high(Stomach)
X9.25,6.39970747876901,11.8339268792084,Stomach cell_Gkn2 high(Stomach)
X16.25,6.36243860590343,11.813626444968,Stomach cell_Gkn2 high(Stomach)
X37.25,6.43628024111234,11.7553520623166,Stomach cell_Gkn2 high(Stomach)
X39.25,6.39830663233572,11.839140203673,Stomach cell_Gkn2 high(Stomach)
X22.25,6.42133111594226,11.2758695592354,Stomach cell_Gkn2 high(Stomach)
X10.25,6.54400940079076,11.4118985908813,Stomach cell_Gkn2 high(Stomach)
X34.29,6.55159359410023,11.555393901359,Stomach cell_Muc5ac high(Stomach)
X11.25,6.70823504745125,11.6202942646527,Stomach cell_Gkn2 high(Stomach)
X26.29,6.66008462672403,11.6199783958394,Stomach cell_Muc5ac high(Stomach)
X35.29,6.75893250103837,11.5626590994762,Stomach cell_Muc5ac high(Stomach)
X45.29,6.71015586461488,11.6387651115872,Stomach cell_Muc5ac high(Stomach)
X12.25,6.41871278709783,11.3239558414371,Stomach cell_Gkn2 high(Stomach)
X42.25,6.40396650828677,11.375372289273,Stomach cell_Gkn2 high(Stomach)
X13.25,6.2777490757173,11.1948853574572,Stomach cell_Gkn2 high(Stomach)
X43.29,6.65476735356678,11.4611589206457,Stomach cell_Muc5ac high(Stomach)
X21.30,6.40348801716728,11.4449899355685,Stomach cell_Mt2 high(Stomach)
X3.27,6.45325297871147,11.3537744480267,Pit cell_Ifrd1 high(Stomach)
X46.30,6.27276575345223,11.5064714512486,Stomach cell_Mt2 high(Stomach)
X18.25,6.50819612301573,11.480383394507,Stomach cell_Gkn2 high(Stomach)
X7.29,6.47215467611529,11.5715008380124,Stomach cell_Muc5ac high(Stomach)
X19.25,6.04303867533452,11.5880452253841,Stomach cell_Gkn2 high(Stomach)
X45.25,6.22917809175287,11.639569131235,Stomach cell_Gkn2 high(Stomach)
X21.25,6.422150615434,10.9416385118218,Stomach cell_Gkn2 high(Stomach)
X38.29,6.43011894201425,11.0251486832569,Stomach cell_Muc5ac high(Stomach)
X23.25,6.34618245427407,11.6317804313088,Stomach cell_Gkn2 high(Stomach)
X10.29,6.41745660840866,11.6517111259458,Stomach cell_Muc5ac high(Stomach)
X24.25,6.36407694644944,11.320703349157,Stomach cell_Gkn2 high(Stomach)
X25.25,6.39153668611768,11.6007839417271,Stomach cell_Gkn2 high(Stomach)
X46.29,6.65370287407405,11.6234651034487,Stomach cell_Muc5ac high(Stomach)
X44.30,6.33129114328598,11.5565826801184,Stomach cell_Mt2 high(Stomach)
X34.26,6.39673389993065,11.3010142468605,Epithelial cell_Krt20 high(Stomach)
X42.30,6.42186012452277,11.0250218903352,Stomach cell_Mt2 high(Stomach)
X47.30,6.33498284984017,11.2722797467857,Stomach cell_Mt2 high(Stomach)
X28.25,6.14470607190641,11.5423298693122,Stomach cell_Gkn2 high(Stomach)
X29.25,6.05071237867082,11.5375465140835,Stomach cell_Gkn2 high(Stomach)
X30.25,6.03808944891646,11.300804861772,Stomach cell_Gkn2 high(Stomach)
X32.25,6.03634756341484,11.5726670560251,Stomach cell_Gkn2 high(Stomach)
X2.27,6.29083238373584,11.4751101379975,Pit cell_Ifrd1 high(Stomach)
X33.25,6.28424918882081,11.4237863764734,Stomach cell_Gkn2 high(Stomach)
X34.25,6.68005797314499,11.4887792157874,Stomach cell_Gkn2 high(Stomach)
X6.29,6.67342445106088,11.4402426323627,Stomach cell_Muc5ac high(Stomach)
X35.25,6.36158899802322,11.5476451956285,Stomach cell_Gkn2 high(Stomach)
X8.29,6.37054795635923,11.6055719699674,Stomach cell_Muc5ac high(Stomach)
X36.25,6.39567978445448,11.4770390000425,Stomach cell_Gkn2 high(Stomach)
X20.30,6.32879308684719,11.5023725648606,Stomach cell_Mt2 high(Stomach)
X38.25,5.92420731408738,11.5494525504913,Stomach cell_Gkn2 high(Stomach)
X40.25,6.60698185623596,10.8289220513548,Stomach cell_Gkn2 high(Stomach)
X26.26,6.57399452584453,10.8422961448398,Epithelial cell_Krt20 high(Stomach)
X5.29,6.60925890890323,10.8560228942478,Stomach cell_Muc5ac high(Stomach)
X25.29,6.72212513857664,11.6549631087796,Stomach cell_Muc5ac high(Stomach)
X47.25,6.50974293902066,11.5034786848361,Stomach cell_Gkn2 high(Stomach)
X15.27,6.64950220925806,11.4819707579132,Pit cell_Ifrd1 high(Stomach)
X48.25,6.4998565020811,11.545557570253,Stomach cell_Gkn2 high(Stomach)
X17.27,6.96152110696502,11.4549388287642,Pit cell_Ifrd1 high(Stomach)
X39.27,6.92029036102679,11.3365004831959,Pit cell_Ifrd1 high(Stomach)
X7.26,6.8148043106363,10.4681421188135,Epithelial cell_Krt20 high(Stomach)
X1.26,6.72801101829145,10.5367815312618,Epithelial cell_Krt20 high(Stomach)
X28.26,6.79511476436178,10.512436445748,Epithelial cell_Krt20 high(Stomach)
X29.26,6.75738171305524,10.5372763239021,Epithelial cell_Krt20 high(Stomach)
X31.26,6.75085554403245,10.5345500681995,Epithelial cell_Krt20 high(Stomach)
X38.26,6.75069076328056,10.5222855282308,Epithelial cell_Krt20 high(Stomach)
X2.26,6.62131544852525,11.0050279504032,Epithelial cell_Krt20 high(Stomach)
X42.26,6.7139247483625,10.7989527985287,Epithelial cell_Krt20 high(Stomach)
X14.27,6.79546978353484,11.1949531614861,Pit cell_Ifrd1 high(Stomach)
X28.30,6.5890902978987,11.0058835908068,Stomach cell_Mt2 high(Stomach)
X4.26,6.67484428247593,10.6378172758642,Epithelial cell_Krt20 high(Stomach)
X3.26,6.72147948405951,10.5877546239867,Epithelial cell_Krt20 high(Stomach)
X41.26,6.67948627667807,10.6369829068135,Epithelial cell_Krt20 high(Stomach)
X44.26,6.8017953242694,10.517724438856,Epithelial cell_Krt20 high(Stomach)
X43.26,6.65932460281602,10.6367586637822,Epithelial cell_Krt20 high(Stomach)
X45.26,6.63569274324231,10.6642181420307,Epithelial cell_Krt20 high(Stomach)
X15.26,6.8939024806843,10.6640100137061,Epithelial cell_Krt20 high(Stomach)
X5.26,6.95362751298578,10.6877337105287,Epithelial cell_Krt20 high(Stomach)
X33.26,6.95008267963917,10.6544894775209,Epithelial cell_Krt20 high(Stomach)
X40.26,6.90389157811914,10.6313010597311,Epithelial cell_Krt20 high(Stomach)
X48.26,6.87383828750004,10.6857350160045,Epithelial cell_Krt20 high(Stomach)
X11.27,6.96313251717132,11.2573486238455,Pit cell_Ifrd1 high(Stomach)
X8.26,5.78222483393141,11.1867719998545,Epithelial cell_Krt20 high(Stomach)
X10.26,6.59064664372539,10.9357213973154,Epithelial cell_Krt20 high(Stomach)
X31.29,6.65476365724219,10.9742148819631,Stomach cell_Muc5ac high(Stomach)
X17.26,6.58253440279115,10.7170254190883,Epithelial cell_Krt20 high(Stomach)
X22.26,6.68891192078175,10.6333368708697,Epithelial cell_Krt20 high(Stomach)
X12.26,6.63164472349881,10.7793891566897,Epithelial cell_Krt20 high(Stomach)
X16.26,6.88358191279044,10.7092171080243,Epithelial cell_Krt20 high(Stomach)
X27.26,6.83497855146957,10.5437255353827,Epithelial cell_Krt20 high(Stomach)
X25.26,6.87788123568796,10.6300255781026,Epithelial cell_Krt20 high(Stomach)
X48.27,6.85082136366309,10.9764744496889,Pit cell_Ifrd1 high(Stomach)
X19.29,6.48241321556427,11.5243779483612,Stomach cell_Muc5ac high(Stomach)
X19.26,6.70001083561916,11.2561494091977,Epithelial cell_Krt20 high(Stomach)
X36.29,6.71460521366656,11.2870756455967,Stomach cell_Muc5ac high(Stomach)
X37.29,6.83151535059704,11.2913295935248,Stomach cell_Muc5ac high(Stomach)
X47.26,6.71353112635405,10.5745561926022,Epithelial cell_Krt20 high(Stomach)
X23.26,6.8723351307047,10.5763412733767,Epithelial cell_Krt20 high(Stomach)
X35.26,6.87798368572717,10.5671337426371,Epithelial cell_Krt20 high(Stomach)
X24.26,6.7936667193709,10.6020600516484,Epithelial cell_Krt20 high(Stomach)
X32.26,6.95158502168781,10.6563941076199,Epithelial cell_Krt20 high(Stomach)
X33.29,6.44634440027996,11.2367327559898,Stomach cell_Muc5ac high(Stomach)
X36.26,6.31917521283281,10.6973879551996,Epithelial cell_Krt20 high(Stomach)
X39.26,6.02121459340538,10.8696724656759,Epithelial cell_Krt20 high(Stomach)
X34.27,5.9460063198025,10.8747501269603,Pit cell_Ifrd1 high(Stomach)
X37.26,6.95981224228798,10.6405267484052,Epithelial cell_Krt20 high(Stomach)
X10.27,6.96366625057979,10.6986723611341,Pit cell_Ifrd1 high(Stomach)
X29.27,6.93058675541292,11.2632384395658,Pit cell_Ifrd1 high(Stomach)
X12.27,6.82104466589545,11.3727894760696,Pit cell_Ifrd1 high(Stomach)
X1.27,6.8299054335068,11.41892294828,Pit cell_Ifrd1 high(Stomach)
X27.27,7.00450727700265,11.2908455389703,Pit cell_Ifrd1 high(Stomach)
X49.29,6.85984364212785,11.3536670357755,Stomach cell_Muc5ac high(Stomach)
X7.27,7.02008111927758,11.2627974863795,Pit cell_Ifrd1 high(Stomach)
X4.27,7.02926850857594,11.2732199062424,Pit cell_Ifrd1 high(Stomach)
X9.27,7.02460135651202,11.3275835229892,Pit cell_Ifrd1 high(Stomach)
X20.27,7.05219004998658,11.3026123078123,Pit cell_Ifrd1 high(Stomach)
X26.27,7.01240898022546,11.2349124776271,Pit cell_Ifrd1 high(Stomach)
X31.27,7.01189686547776,11.3483130742506,Pit cell_Ifrd1 high(Stomach)
X5.27,4.50979571955197,10.8556180018136,Pit cell_Ifrd1 high(Stomach)
X2.28,4.59833517546944,10.9059002149932,Antral mucous cell (Stomach)
X3.28,4.3591469921336,10.8256185676489,Antral mucous cell (Stomach)
X35.28,4.43761024837535,10.8921377352472,Antral mucous cell (Stomach)
X6.27,6.73615369760986,11.4417491988019,Pit cell_Ifrd1 high(Stomach)
X23.27,6.40716080515989,11.4065418580341,Pit cell_Ifrd1 high(Stomach)
X33.27,7.0014921750005,11.3770409285498,Pit cell_Ifrd1 high(Stomach)
X37.27,6.94553613905837,11.2766534152771,Pit cell_Ifrd1 high(Stomach)
X3.29,6.87886179338402,11.2266884949223,Stomach cell_Muc5ac high(Stomach)
X22.27,6.94335055631786,11.3558425962671,Pit cell_Ifrd1 high(Stomach)
X18.27,6.98830695156849,11.3700703593203,Pit cell_Ifrd1 high(Stomach)
X18.29,6.71011536615427,11.4702492984225,Stomach cell_Muc5ac high(Stomach)
X13.27,6.89992235474469,11.3649895114451,Pit cell_Ifrd1 high(Stomach)
X22.29,6.73547801493661,11.2887586212134,Stomach cell_Muc5ac high(Stomach)
X24.29,6.72121862596797,11.475076380012,Stomach cell_Muc5ac high(Stomach)
X38.27,6.8986582363966,11.4187160406458,Pit cell_Ifrd1 high(Stomach)
X41.27,6.98475490015377,11.4280817858827,Pit cell_Ifrd1 high(Stomach)
X21.27,6.69026866402752,11.5022481267938,Pit cell_Ifrd1 high(Stomach)
X28.27,6.9872603367135,11.2574145503465,Pit cell_Ifrd1 high(Stomach)
X46.27,5.605699954811,11.0356059465325,Pit cell_Ifrd1 high(Stomach)
X35.27,6.4742644076294,11.3449799965991,Pit cell_Ifrd1 high(Stomach)
X36.27,6.91817296840288,11.3090511068196,Pit cell_Ifrd1 high(Stomach)
X40.27,6.12055610581854,11.2513871096538,Pit cell_Ifrd1 high(Stomach)
X43.27,6.99950387938734,11.4016872340922,Pit cell_Ifrd1 high(Stomach)
X47.27,6.38850292596236,11.5271685481838,Pit cell_Ifrd1 high(Stomach)
X49.27,6.94433201793442,11.1342355375963,Pit cell_Ifrd1 high(Stomach)
X6.28,5.11590458534034,11.0278780951608,Antral mucous cell (Stomach)
