	Dim1	Dim2	Dataset
X14.51	-10.49284026	5.2403328	T cell_Trbc2 high(Peripheral_Blood)
X15.51	-10.48494765	4.652959067	T cell_Trbc2 high(Peripheral_Blood)
X16.51	-10.37828013	4.593551833	T cell_Trbc2 high(Peripheral_Blood)
X17.51	-10.82068107	2.353366333	T cell_Trbc2 high(Peripheral_Blood)
X18.51	-10.56885097	5.28098889	T cell_Trbc2 high(Peripheral_Blood)
X19.51	-10.48158023	4.551489073	T cell_Trbc2 high(Peripheral_Blood)
X20.51	-10.17104671	4.589281279	T cell_Trbc2 high(Peripheral_Blood)
X21.51	-10.61166713	4.396494109	T cell_Trbc2 high(Peripheral_Blood)
X22.51	-9.846571417	3.005395609	T cell_Trbc2 high(Peripheral_Blood)
X23.51	-10.00145003	4.513170916	T cell_Trbc2 high(Peripheral_Blood)
X24.51	-9.977556677	4.29867478	T cell_Trbc2 high(Peripheral_Blood)
X25.51	-9.460525008	1.784353453	T cell_Trbc2 high(Peripheral_Blood)
X26.51	-9.515514822	0.198953378	T cell_Trbc2 high(Peripheral_Blood)
X27.51	-10.83760593	4.888437468	T cell_Trbc2 high(Peripheral_Blood)
X28.51	-10.22637221	4.853056628	T cell_Trbc2 high(Peripheral_Blood)
X29.51	-10.12413833	4.825444895	T cell_Trbc2 high(Peripheral_Blood)
X30.51	-10.74488208	4.477167803	T cell_Trbc2 high(Peripheral_Blood)
X31.51	-10.17800567	5.155881125	T cell_Trbc2 high(Peripheral_Blood)
X32.51	-10.70982024	2.45338555	T cell_Trbc2 high(Peripheral_Blood)
X33.51	-9.288716765	3.602790076	T cell_Trbc2 high(Peripheral_Blood)
X34.51	-10.51852557	5.103304583	T cell_Trbc2 high(Peripheral_Blood)
X35.51	-9.857071372	3.959795672	T cell_Trbc2 high(Peripheral_Blood)
X36.51	-9.998317214	4.474179942	T cell_Trbc2 high(Peripheral_Blood)
X37.51	-9.591781111	1.522467572	T cell_Trbc2 high(Peripheral_Blood)
X38.51	-10.32163379	4.900866228	T cell_Trbc2 high(Peripheral_Blood)
X39.51	-9.988028975	4.739900309	T cell_Trbc2 high(Peripheral_Blood)
X40.51	-9.796622725	3.733844477	T cell_Trbc2 high(Peripheral_Blood)
X41.51	-10.43972728	4.50077458	T cell_Trbc2 high(Peripheral_Blood)
X42.51	-10.09480235	4.766740042	T cell_Trbc2 high(Peripheral_Blood)
X43.51	-10.24315021	5.192825514	T cell_Trbc2 high(Peripheral_Blood)
X44.51	-9.879982443	4.201927382	T cell_Trbc2 high(Peripheral_Blood)
X45.51	-10.00531814	5.34914704	T cell_Trbc2 high(Peripheral_Blood)
X46.51	-10.85909888	5.552075583	T cell_Trbc2 high(Peripheral_Blood)
X47.51	-10.13319919	5.135100562	T cell_Trbc2 high(Peripheral_Blood)
X48.51	-10.14220759	4.758853156	T cell_Trbc2 high(Peripheral_Blood)
X49.51	-10.37863013	5.286801058	T cell_Trbc2 high(Peripheral_Blood)
X0.53	-6.998495551	-1.101417106	Monocyte_F13a1 high(Peripheral_Blood)
X1.52	-6.428432913	0.46790852	Monocyte_F13a1 high(Peripheral_Blood)
X2.52	-6.435257407	0.553185898	Monocyte_F13a1 high(Peripheral_Blood)
X3.52	-7.489906283	-1.327230495	Monocyte_F13a1 high(Peripheral_Blood)
X4.52	-6.640378447	0.28211208	Monocyte_F13a1 high(Peripheral_Blood)
X5.52	-6.354505988	0.745517928	Monocyte_F13a1 high(Peripheral_Blood)
X6.52	-6.877274962	0.164040315	Monocyte_F13a1 high(Peripheral_Blood)
X7.52	-6.217441531	0.526559192	Monocyte_F13a1 high(Peripheral_Blood)
X8.52	-6.343960734	0.44692834	Monocyte_F13a1 high(Peripheral_Blood)
X9.52	-6.288706751	0.601886529	Monocyte_F13a1 high(Peripheral_Blood)
X10.52	-6.445455046	0.453146654	Monocyte_F13a1 high(Peripheral_Blood)
X11.52	-6.408245535	0.606377739	Monocyte_F13a1 high(Peripheral_Blood)
X12.52	-6.258253069	0.589779693	Monocyte_F13a1 high(Peripheral_Blood)
X13.52	-6.512533637	0.813237745	Monocyte_F13a1 high(Peripheral_Blood)
X14.52	-6.503541441	0.194786567	Monocyte_F13a1 high(Peripheral_Blood)
X15.52	-6.841536971	0.455581623	Monocyte_F13a1 high(Peripheral_Blood)
X16.52	-6.838992091	0.332544106	Monocyte_F13a1 high(Peripheral_Blood)
X17.52	-6.632400961	0.697195548	Monocyte_F13a1 high(Peripheral_Blood)
X18.52	-6.366475077	0.555007535	Monocyte_F13a1 high(Peripheral_Blood)
X19.52	-6.659771414	0.302315015	Monocyte_F13a1 high(Peripheral_Blood)
X20.52	-6.363516303	-0.150677037	Monocyte_F13a1 high(Peripheral_Blood)
X21.52	-6.353585692	0.535180944	Monocyte_F13a1 high(Peripheral_Blood)
X22.52	-6.335162135	0.700132686	Monocyte_F13a1 high(Peripheral_Blood)
X23.52	-6.50341508	0.609692055	Monocyte_F13a1 high(Peripheral_Blood)
X24.52	-6.403079482	0.736617047	Monocyte_F13a1 high(Peripheral_Blood)
X25.52	-6.347857447	-0.12135632	Monocyte_F13a1 high(Peripheral_Blood)
X26.52	-6.498639079	0.381615776	Monocyte_F13a1 high(Peripheral_Blood)
X27.52	-6.305836649	0.55160262	Monocyte_F13a1 high(Peripheral_Blood)
X28.52	-7.194327803	-0.741422158	Monocyte_F13a1 high(Peripheral_Blood)
X29.52	-6.717853041	-0.315023419	Monocyte_F13a1 high(Peripheral_Blood)
X30.52	-6.706572028	0.06138702	Monocyte_F13a1 high(Peripheral_Blood)
X31.52	-6.621304484	0.432331878	Monocyte_F13a1 high(Peripheral_Blood)
X32.52	-6.464937659	0.04653846	Monocyte_F13a1 high(Peripheral_Blood)
X33.52	-7.207939597	-0.707319063	Monocyte_F13a1 high(Peripheral_Blood)
X34.52	-6.484319659	0.326123792	Monocyte_F13a1 high(Peripheral_Blood)
X35.52	-6.377863379	0.466753203	Monocyte_F13a1 high(Peripheral_Blood)
X36.52	-6.671914072	0.763957936	Monocyte_F13a1 high(Peripheral_Blood)
X37.52	-6.510353537	-0.639758003	Monocyte_F13a1 high(Peripheral_Blood)
X38.52	-6.3426995	0.660062093	Monocyte_F13a1 high(Peripheral_Blood)
X39.52	-6.464055987	0.424568969	Monocyte_F13a1 high(Peripheral_Blood)
X40.52	-6.415747614	0.673092502	Monocyte_F13a1 high(Peripheral_Blood)
X41.52	-6.552514525	0.686858612	Monocyte_F13a1 high(Peripheral_Blood)
X42.52	-6.621406527	0.300067145	Monocyte_F13a1 high(Peripheral_Blood)
X43.52	-6.475666495	0.723813969	Monocyte_F13a1 high(Peripheral_Blood)
X44.52	-6.430807085	0.916139203	Monocyte_F13a1 high(Peripheral_Blood)
X45.52	-6.780672999	-0.369411965	Monocyte_F13a1 high(Peripheral_Blood)
X46.52	-6.496375533	1.403910595	Monocyte_F13a1 high(Peripheral_Blood)
X47.52	-6.335344763	0.566169399	Monocyte_F13a1 high(Peripheral_Blood)
X48.52	-6.565676184	0.291684228	Monocyte_F13a1 high(Peripheral_Blood)
X49.52	-6.703066321	-0.097077888	Monocyte_F13a1 high(Peripheral_Blood)
X0.54	-4.059681864	7.826647478	Macrophage_S100a4 high(Peripheral_Blood)
X1.53	-3.101875039	7.444634158	Macrophage_S100a4 high(Peripheral_Blood)
X2.53	-3.34693429	7.741745669	Macrophage_S100a4 high(Peripheral_Blood)
X3.53	-3.555893155	8.176825243	Macrophage_S100a4 high(Peripheral_Blood)
X4.53	-3.215350838	7.623274523	Macrophage_S100a4 high(Peripheral_Blood)
X5.53	-3.63247058	7.790754038	Macrophage_S100a4 high(Peripheral_Blood)
X6.53	-3.886336775	7.726233202	Macrophage_S100a4 high(Peripheral_Blood)
X7.53	-3.495542498	8.577410418	Macrophage_S100a4 high(Peripheral_Blood)
X8.53	-9.291458579	5.494304377	Macrophage_S100a4 high(Peripheral_Blood)
X9.53	-3.838804694	7.941487986	Macrophage_S100a4 high(Peripheral_Blood)
X10.53	-2.978506775	7.467785555	Macrophage_S100a4 high(Peripheral_Blood)
X11.53	-3.100475283	7.352645117	Macrophage_S100a4 high(Peripheral_Blood)
X12.53	-3.076979371	7.355584818	Macrophage_S100a4 high(Peripheral_Blood)
X13.53	-3.60946271	8.253975588	Macrophage_S100a4 high(Peripheral_Blood)
X14.53	-3.541656466	7.762886721	Macrophage_S100a4 high(Peripheral_Blood)
X15.53	-3.298972579	8.838202196	Macrophage_S100a4 high(Peripheral_Blood)
X16.53	-3.629327507	8.309429842	Macrophage_S100a4 high(Peripheral_Blood)
X17.53	-3.444645615	7.737641055	Macrophage_S100a4 high(Peripheral_Blood)
X18.53	-3.599528046	8.000891405	Macrophage_S100a4 high(Peripheral_Blood)
X19.53	-3.635884257	8.373566347	Macrophage_S100a4 high(Peripheral_Blood)
X20.53	-3.92471263	7.822597224	Macrophage_S100a4 high(Peripheral_Blood)
X21.53	-4.076381178	7.951943118	Macrophage_S100a4 high(Peripheral_Blood)
X22.53	-3.077027054	7.365310866	Macrophage_S100a4 high(Peripheral_Blood)
X23.53	-3.396478863	7.730530459	Macrophage_S100a4 high(Peripheral_Blood)
X24.53	-3.925876828	7.80591746	Macrophage_S100a4 high(Peripheral_Blood)
X25.53	-3.071437808	7.355260092	Macrophage_S100a4 high(Peripheral_Blood)
X26.53	-3.644456597	8.103590685	Macrophage_S100a4 high(Peripheral_Blood)
X27.53	-3.147093268	7.529145914	Macrophage_S100a4 high(Peripheral_Blood)
X28.53	-3.248540373	8.058712679	Macrophage_S100a4 high(Peripheral_Blood)
X29.53	-4.052783938	7.858113963	Macrophage_S100a4 high(Peripheral_Blood)
X30.53	-2.955826254	7.962592799	Macrophage_S100a4 high(Peripheral_Blood)
X31.53	-3.689100953	7.783770281	Macrophage_S100a4 high(Peripheral_Blood)
X32.53	-3.083027812	7.391907889	Macrophage_S100a4 high(Peripheral_Blood)
X33.53	-3.585850211	7.892824847	Macrophage_S100a4 high(Peripheral_Blood)
X34.53	-3.657132836	7.944926936	Macrophage_S100a4 high(Peripheral_Blood)
X35.53	-3.513261052	7.995546061	Macrophage_S100a4 high(Peripheral_Blood)
X36.53	-4.066804858	7.899158198	Macrophage_S100a4 high(Peripheral_Blood)
X37.53	-3.106929751	7.435992915	Macrophage_S100a4 high(Peripheral_Blood)
X38.53	-3.179831477	7.487948138	Macrophage_S100a4 high(Peripheral_Blood)
X39.53	-3.794141264	7.756474215	Macrophage_S100a4 high(Peripheral_Blood)
X40.53	-3.898159237	8.219125468	Macrophage_S100a4 high(Peripheral_Blood)
X41.53	-3.902591916	8.112566668	Macrophage_S100a4 high(Peripheral_Blood)
X42.53	-3.753417702	7.854379374	Macrophage_S100a4 high(Peripheral_Blood)
X43.53	-3.173003884	7.443439204	Macrophage_S100a4 high(Peripheral_Blood)
X44.53	-3.288701745	7.791207034	Macrophage_S100a4 high(Peripheral_Blood)
X45.53	-3.910093756	7.84437533	Macrophage_S100a4 high(Peripheral_Blood)
X46.53	-3.090913744	7.478944498	Macrophage_S100a4 high(Peripheral_Blood)
X47.53	-3.558372946	7.991925913	Macrophage_S100a4 high(Peripheral_Blood)
X48.53	-3.151592703	7.42008515	Macrophage_S100a4 high(Peripheral_Blood)
X49.53	-3.942207785	7.809426028	Macrophage_S100a4 high(Peripheral_Blood)
X0.55	-5.630915137	2.61451717	Neutrophil_Camp high(Peripheral_Blood)
X1.54	-5.944805594	3.342800814	Neutrophil_Camp high(Peripheral_Blood)
X2.54	-6.221723052	3.715001542	Neutrophil_Camp high(Peripheral_Blood)
X3.54	-5.786306353	2.755382496	Neutrophil_Camp high(Peripheral_Blood)
X4.54	-6.528007002	2.454995352	Neutrophil_Camp high(Peripheral_Blood)
X5.54	-5.560287447	2.686820227	Neutrophil_Camp high(Peripheral_Blood)
X6.54	-6.275776835	3.815895277	Neutrophil_Camp high(Peripheral_Blood)
X7.54	-5.584932776	2.521042544	Neutrophil_Camp high(Peripheral_Blood)
X8.54	-5.774440737	2.611907679	Neutrophil_Camp high(Peripheral_Blood)
X9.54	-6.246786089	3.906460959	Neutrophil_Camp high(Peripheral_Blood)
X10.54	-5.75979373	3.236679751	Neutrophil_Camp high(Peripheral_Blood)
X11.54	-6.274848433	3.863434035	Neutrophil_Camp high(Peripheral_Blood)
X12.54	-6.20603654	3.521196085	Neutrophil_Camp high(Peripheral_Blood)
X13.54	-6.135535212	3.623956162	Neutrophil_Camp high(Peripheral_Blood)
X14.54	-5.671522112	2.75317784	Neutrophil_Camp high(Peripheral_Blood)
X15.54	-6.395508261	2.890209156	Neutrophil_Camp high(Peripheral_Blood)
X16.54	-5.628843279	2.860077101	Neutrophil_Camp high(Peripheral_Blood)
X17.54	-5.56116149	2.961301047	Neutrophil_Camp high(Peripheral_Blood)
X18.54	-5.780605288	2.492671687	Neutrophil_Camp high(Peripheral_Blood)
X19.54	-6.377372237	3.87862702	Neutrophil_Camp high(Peripheral_Blood)
X20.54	-5.731841536	3.151385266	Neutrophil_Camp high(Peripheral_Blood)
X21.54	-5.924037905	3.310833651	Neutrophil_Camp high(Peripheral_Blood)
X22.54	-6.211383315	3.912911135	Neutrophil_Camp high(Peripheral_Blood)
X23.54	-6.286809416	3.899892527	Neutrophil_Camp high(Peripheral_Blood)
X24.54	-6.295682402	2.773012358	Neutrophil_Camp high(Peripheral_Blood)
X25.54	-6.450363131	3.031906802	Neutrophil_Camp high(Peripheral_Blood)
X26.54	-6.07826993	3.563348967	Neutrophil_Camp high(Peripheral_Blood)
X27.54	-5.659935923	2.959133583	Neutrophil_Camp high(Peripheral_Blood)
X28.54	-6.30881116	3.679992873	Neutrophil_Camp high(Peripheral_Blood)
X29.54	-5.579786273	2.590667206	Neutrophil_Camp high(Peripheral_Blood)
X30.54	-5.751172991	3.09469958	Neutrophil_Camp high(Peripheral_Blood)
X31.54	-6.255953761	3.958141524	Neutrophil_Camp high(Peripheral_Blood)
X32.54	-6.162662001	3.610086161	Neutrophil_Camp high(Peripheral_Blood)
X33.54	-6.329842062	3.627566058	Neutrophil_Camp high(Peripheral_Blood)
X34.54	-6.254061671	3.853647906	Neutrophil_Camp high(Peripheral_Blood)
X35.54	-6.155492278	3.58205052	Neutrophil_Camp high(Peripheral_Blood)
X36.54	-5.856036158	3.355075318	Neutrophil_Camp high(Peripheral_Blood)
X37.54	-6.02973506	3.085957486	Neutrophil_Camp high(Peripheral_Blood)
X38.54	-6.407180281	3.113126236	Neutrophil_Camp high(Peripheral_Blood)
X39.54	-6.346226187	3.403760153	Neutrophil_Camp high(Peripheral_Blood)
X40.54	-6.062824221	3.40455361	Neutrophil_Camp high(Peripheral_Blood)
X41.54	-6.484275313	3.231837469	Neutrophil_Camp high(Peripheral_Blood)
X42.54	-5.990506144	2.833042342	Neutrophil_Camp high(Peripheral_Blood)
X43.54	-5.814766379	3.203952032	Neutrophil_Camp high(Peripheral_Blood)
X44.54	-5.911088438	2.673134047	Neutrophil_Camp high(Peripheral_Blood)
X45.54	-6.267144652	3.942962843	Neutrophil_Camp high(Peripheral_Blood)
X46.54	-6.411597701	2.474141556	Neutrophil_Camp high(Peripheral_Blood)
X47.54	-5.715831728	2.996528345	Neutrophil_Camp high(Peripheral_Blood)
X48.54	-6.1029	3.683560807	Neutrophil_Camp high(Peripheral_Blood)
X49.54	-5.726729365	3.016033608	Neutrophil_Camp high(Peripheral_Blood)
X0.56	-7.641035529	-1.727950972	Monocyte_Elane high(Peripheral_Blood)
X1.55	-7.382493945	-0.952508253	Monocyte_Elane high(Peripheral_Blood)
X2.55	-7.342608424	1.409354526	Monocyte_Elane high(Peripheral_Blood)
X3.55	-7.392457457	1.387123901	Monocyte_Elane high(Peripheral_Blood)
X4.55	-6.327794047	3.640975434	Monocyte_Elane high(Peripheral_Blood)
X5.55	-7.035282107	1.891950327	Monocyte_Elane high(Peripheral_Blood)
X6.55	-7.650351019	0.934082109	Monocyte_Elane high(Peripheral_Blood)
X7.55	-6.701980086	2.636518675	Monocyte_Elane high(Peripheral_Blood)
X8.55	-6.577178927	-0.353727367	Monocyte_Elane high(Peripheral_Blood)
X9.55	-6.430621596	2.906324107	Monocyte_Elane high(Peripheral_Blood)
X10.55	-7.003623934	-0.201591846	Monocyte_Elane high(Peripheral_Blood)
X11.55	-7.699396105	0.454357046	Monocyte_Elane high(Peripheral_Blood)
X12.55	-7.862975092	0.646299082	Monocyte_Elane high(Peripheral_Blood)
X13.55	-7.80807683	0.128283638	Monocyte_Elane high(Peripheral_Blood)
X14.55	-7.637702437	0.517651993	Monocyte_Elane high(Peripheral_Blood)
X15.55	-7.457479449	-1.317739886	Monocyte_Elane high(Peripheral_Blood)
X16.55	-7.346398325	-1.175294739	Monocyte_Elane high(Peripheral_Blood)
X17.55	-6.517551871	2.755963761	Monocyte_Elane high(Peripheral_Blood)
X18.55	-7.349819155	1.257096368	Monocyte_Elane high(Peripheral_Blood)
X19.55	-7.327560397	-1.559701842	Monocyte_Elane high(Peripheral_Blood)
X20.55	-7.82630107	0.147675592	Monocyte_Elane high(Peripheral_Blood)
X21.55	-7.602180453	-1.945503276	Monocyte_Elane high(Peripheral_Blood)
X22.55	-7.826708289	0.584614533	Monocyte_Elane high(Peripheral_Blood)
X23.55	-7.770607443	-0.050451812	Monocyte_Elane high(Peripheral_Blood)
X24.55	-7.475898715	-1.314811987	Monocyte_Elane high(Peripheral_Blood)
X25.55	-7.06015584	1.856234509	Monocyte_Elane high(Peripheral_Blood)
X26.55	-7.1360316	1.628734189	Monocyte_Elane high(Peripheral_Blood)
X27.55	-7.614349337	0.962182719	Monocyte_Elane high(Peripheral_Blood)
X28.55	-7.615613909	-1.779698533	Monocyte_Elane high(Peripheral_Blood)
X29.55	-7.176588507	1.67411347	Monocyte_Elane high(Peripheral_Blood)
X30.55	-6.670392962	2.591338354	Monocyte_Elane high(Peripheral_Blood)
X31.55	-7.696862669	0.909136135	Monocyte_Elane high(Peripheral_Blood)
X32.55	-7.614294501	-1.415366214	Monocyte_Elane high(Peripheral_Blood)
X33.55	-7.58564374	0.034121293	Monocyte_Elane high(Peripheral_Blood)
X34.55	-7.282510252	-0.896809798	Monocyte_Elane high(Peripheral_Blood)
X35.55	-7.612917872	0.938335139	Monocyte_Elane high(Peripheral_Blood)
X36.55	-7.519122572	1.27226587	Monocyte_Elane high(Peripheral_Blood)
X37.55	-7.901788207	0.113742936	Monocyte_Elane high(Peripheral_Blood)
X38.55	-7.336446734	1.143140513	Monocyte_Elane high(Peripheral_Blood)
X39.55	-7.793374033	-0.202426863	Monocyte_Elane high(Peripheral_Blood)
X40.55	-7.612138243	-2.197537106	Monocyte_Elane high(Peripheral_Blood)
X41.55	-7.066903563	1.522220332	Monocyte_Elane high(Peripheral_Blood)
X42.55	-7.657784434	0.877169091	Monocyte_Elane high(Peripheral_Blood)
X43.55	-7.638720007	-1.741678637	Monocyte_Elane high(Peripheral_Blood)
X44.55	-7.069627734	1.642237264	Monocyte_Elane high(Peripheral_Blood)
X45.55	-7.002787562	1.944901902	Monocyte_Elane high(Peripheral_Blood)
X46.55	-7.860587092	-0.925187152	Monocyte_Elane high(Peripheral_Blood)
X47.55	-7.781822176	-1.004980308	Monocyte_Elane high(Peripheral_Blood)
X48.55	-7.602140398	0.006746102	Monocyte_Elane high(Peripheral_Blood)
X49.55	-7.311121912	1.510632354	Monocyte_Elane high(Peripheral_Blood)
X0.57	1.623906641	11.96225901	Endothelial cell_Fabp4 high(Pancreas)
X1.56	1.737608461	11.79160567	Endothelial cell_Fabp4 high(Pancreas)
X2.56	1.727252512	12.04542895	Endothelial cell_Fabp4 high(Pancreas)
X3.56	1.655527381	11.83298083	Endothelial cell_Fabp4 high(Pancreas)
X4.56	1.680390625	11.91636916	Endothelial cell_Fabp4 high(Pancreas)
X5.56	1.746694712	12.01367732	Endothelial cell_Fabp4 high(Pancreas)
X6.56	1.712040095	12.10155936	Endothelial cell_Fabp4 high(Pancreas)
X7.56	1.790054588	11.95135184	Endothelial cell_Fabp4 high(Pancreas)
X8.56	1.774972229	12.1304309	Endothelial cell_Fabp4 high(Pancreas)
X9.56	1.765533833	12.1258113	Endothelial cell_Fabp4 high(Pancreas)
X10.56	1.623206167	11.90949984	Endothelial cell_Fabp4 high(Pancreas)
X11.56	1.695472865	11.86832781	Endothelial cell_Fabp4 high(Pancreas)
X12.56	1.815072088	12.1394374	Endothelial cell_Fabp4 high(Pancreas)
X13.56	1.638066201	11.8675582	Endothelial cell_Fabp4 high(Pancreas)
X14.56	1.729511051	12.0964429	Endothelial cell_Fabp4 high(Pancreas)
X15.56	1.737033038	12.06690856	Endothelial cell_Fabp4 high(Pancreas)
X16.56	1.735991745	12.11713191	Endothelial cell_Fabp4 high(Pancreas)
X17.56	1.732350616	12.09117003	Endothelial cell_Fabp4 high(Pancreas)
X18.56	1.738902359	12.10608359	Endothelial cell_Fabp4 high(Pancreas)
X19.56	1.722386865	12.07580443	Endothelial cell_Fabp4 high(Pancreas)
X20.56	1.692230253	12.06126185	Endothelial cell_Fabp4 high(Pancreas)
X21.56	1.651627569	11.81767817	Endothelial cell_Fabp4 high(Pancreas)
X22.56	1.734545378	12.06608554	Endothelial cell_Fabp4 high(Pancreas)
X23.56	1.679822711	12.01543399	Endothelial cell_Fabp4 high(Pancreas)
X24.56	1.693282513	11.71504946	Endothelial cell_Fabp4 high(Pancreas)
X25.56	1.73934236	12.00852843	Endothelial cell_Fabp4 high(Pancreas)
X26.56	1.764598398	12.08294173	Endothelial cell_Fabp4 high(Pancreas)
X27.56	1.708268671	12.03493758	Endothelial cell_Fabp4 high(Pancreas)
X28.56	1.732641367	11.88039656	Endothelial cell_Fabp4 high(Pancreas)
X29.56	1.758450298	11.95282145	Endothelial cell_Fabp4 high(Pancreas)
X30.56	1.712196855	12.05506964	Endothelial cell_Fabp4 high(Pancreas)
X31.56	1.787669925	12.0081193	Endothelial cell_Fabp4 high(Pancreas)
X32.56	1.716383008	12.07813521	Endothelial cell_Fabp4 high(Pancreas)
X33.56	1.696794896	11.74030276	Endothelial cell_Fabp4 high(Pancreas)
X34.56	1.682274727	12.1020238	Endothelial cell_Fabp4 high(Pancreas)
X35.56	1.660704879	12.10943194	Endothelial cell_Fabp4 high(Pancreas)
X36.56	1.693169741	12.09175273	Endothelial cell_Fabp4 high(Pancreas)
X37.56	1.666363267	11.72027274	Endothelial cell_Fabp4 high(Pancreas)
X38.56	1.717255978	12.09083815	Endothelial cell_Fabp4 high(Pancreas)
X39.56	1.693542389	11.9599578	Endothelial cell_Fabp4 high(Pancreas)
X40.56	1.687928228	12.04163809	Endothelial cell_Fabp4 high(Pancreas)
X41.56	1.742447047	12.05853911	Endothelial cell_Fabp4 high(Pancreas)
X42.56	1.731228618	12.0643384	Endothelial cell_Fabp4 high(Pancreas)
X43.56	1.709184198	11.91633959	Endothelial cell_Fabp4 high(Pancreas)
X44.56	1.751607089	12.01451846	Endothelial cell_Fabp4 high(Pancreas)
X45.56	1.728890924	12.07294818	Endothelial cell_Fabp4 high(Pancreas)
X46.56	1.781985311	12.15218325	Endothelial cell_Fabp4 high(Pancreas)
X47.56	1.67817965	11.92893763	Endothelial cell_Fabp4 high(Pancreas)
X48.56	1.564417748	11.61418028	Endothelial cell_Fabp4 high(Pancreas)
X49.56	1.750365524	12.03771182	Endothelial cell_Fabp4 high(Pancreas)
X0.58	7.472237615	6.006008345	 cell(Pancreas)
X1.57	7.306578187	5.859735686	 cell(Pancreas)
X2.57	7.342237978	5.889605719	 cell(Pancreas)
X3.57	7.247884302	5.897308546	 cell(Pancreas)
X4.57	7.393520383	5.932769495	 cell(Pancreas)
X5.57	7.351101427	5.910154539	 cell(Pancreas)
X6.57	7.275179891	5.842943388	 cell(Pancreas)
X7.57	7.39093688	5.941719252	 cell(Pancreas)
X8.57	7.364220171	5.929589945	 cell(Pancreas)
X9.57	7.462243108	5.990218836	 cell(Pancreas)
X10.57	7.194672613	5.763710219	 cell(Pancreas)
X11.57	7.296229867	5.831842619	 cell(Pancreas)
X12.57	7.371255903	5.927512366	 cell(Pancreas)
X13.57	7.485212831	5.986582953	 cell(Pancreas)
